,var_byte,std_byte,class
7209,1142.93771626,33.807361864899995,BOT
7210,282897.023011,531.8806473369999,BOT
7211,275420.060942,524.80478365,BOT
7212,949.625,30.815986111100003,BOT
7213,1433.10320988,37.8563496639,BOT
7214,342084.489969,584.879893627,BOT
7215,292285.63830500003,540.63447754,BOT
7216,2985.33333333,54.6382039724,BOT
7217,8011.0,89.5041898461,BOT
7218,1094.20844812,33.0788217462,BOT
7219,276727.93957800005,526.049369905,BOT
7220,1240.26869806,35.2174487727,BOT
7221,288893.654949,537.488283545,BOT
7222,1211.28878116,34.803574258400005,BOT
7223,282773.39382,531.764415714,BOT
7224,929.847566575,30.4934020171,BOT
7225,336875.450694,580.409726567,BOT
7226,980.26859375,31.309241347399997,BOT
7227,277695.643667,526.968351675,BOT
7228,1138.39460059,33.740103743,BOT
7229,299198.584961,546.990479772,BOT
7230,1378.56626759,37.1290488377,BOT
7231,212683.083767,461.175762337,BOT
7232,1142.93771626,33.807361864899995,BOT
7233,275420.060942,524.80478365,BOT
7234,4731.22222222,68.78388054060001,BOT
7235,8011.0,89.5041898461,BOT
7236,934.887933884,30.575937171,BOT
7237,238708.61246799998,488.57815389900003,BOT
7238,1202.69333333,34.6798692808,BOT
7239,295603.015308,543.6938617530001,BOT
7240,1183.98996914,34.4091553098,BOT
7241,282897.023011,531.8806473369999,BOT
7242,1622.73244898,40.283153414000004,BOT
7243,242787.91313000003,492.735134865,BOT
7244,1197.42585829,34.6038416695,BOT
7245,282773.39382,531.764415714,BOT
7246,1427.95020371,37.7882283749,BOT
7247,292223.523674,540.577028437,BOT
7248,1148.72979592,33.8929166039,BOT
7249,291797.5,540.182839416,BOT
7250,1230.88038549,35.083904935,BOT
7251,291443.249566,539.854841199,BOT
7252,1162.70530612,34.098464864600004,BOT
7253,282897.023011,531.8806473369999,BOT
7254,1357.13430046,36.8393037456,BOT
7255,268290.977344,517.968123869,BOT
7256,1398.68077523,37.3989408303,BOT
7257,237669.63467600002,487.51372768,BOT
7258,1375.17118252,37.0833005883,BOT
7259,212673.663504,461.16554891199996,BOT
7260,1169.85416667,34.2031309483,BOT
7261,291797.5,540.182839416,BOT
7262,1274.96782222,35.706691560900005,BOT
7263,279756.338326,528.919973461,BOT
7264,1119.27071006,33.455503434499995,BOT
7265,275274.388391,524.665977924,BOT
7266,1439.94538752,37.946612332600004,BOT
7267,250229.569252,500.229516574,BOT
7268,1111.67676768,33.3418171022,BOT
7269,275905.489969,525.267065376,BOT
7270,1118.35918367,33.4418776936,BOT
7271,1243.1566358,35.258426451,BOT
7272,272615.086128,522.1255463269999,BOT
7273,289624.039116,538.167296587,BOT
7274,1168.15121631,34.1782272259,BOT
7275,1362.63088939,36.9138305977,BOT
7276,284491.98222199996,533.377898138,BOT
7277,235678.69135799998,485.467497736,BOT
7278,1019.1975,31.924872748400002,BOT
7279,326537.039698,571.434195422,BOT
7280,1058.40952909,32.5332065602,BOT
7281,265255.65706399997,515.02976328,BOT
7282,3671.55555556,60.5933623061,BOT
7283,8011.0,89.5041898461,BOT
7284,1286.02781083,35.8612299124,BOT
7285,270915.10389699996,520.495056554,BOT
7286,1165.78772112,34.143633683699996,BOT
7287,304570.786265,551.879322194,BOT
7288,1433.10320988,37.8563496639,BOT
7289,292285.63830500003,540.63447754,BOT
7290,1341.49506903,36.6264258294,BOT
7291,292793.443951,541.103912341,BOT
7292,1226.40759679,35.0201027524,BOT
7293,288893.654949,537.488283545,BOT
7294,1474.89163237,38.4043178871,BOT
7295,273148.556953,522.63616116,BOT
7296,1506.81453476,38.8177090355,BOT
7297,1148.72979592,33.8929166039,BOT
7298,274558.435764,523.983239965,BOT
7299,291797.5,540.182839416,BOT
7300,1142.93771626,33.807361864899995,BOT
7301,280768.048652,529.875502974,BOT
7302,1209.06939372,34.771675164099996,BOT
7303,1175.57061224,34.286595226799996,BOT
7304,294226.326663,542.426332937,BOT
7305,277751.22419499996,527.021085152,BOT
7306,1506.04602257,38.8078087835,BOT
7307,243344.334325,493.29943677800003,BOT
7308,1283.78497399,35.8299452133,BOT
7309,286970.14461799996,535.695944187,BOT
7310,1199.68782222,34.6365099602,BOT
7311,279835.663364,528.994955896,BOT
7312,1316.39804612,36.2822001279,BOT
7313,268886.631106,518.542795829,BOT
7314,1408.25425977,37.526713948499996,BOT
7315,297964.421631,545.861174321,BOT
7316,1148.72979592,33.8929166039,BOT
7317,291797.5,540.182839416,BOT
7318,1226.40759679,35.0201027524,BOT
7319,288893.654949,537.488283545,BOT
7320,1372.6198459,37.0488845432,BOT
7321,1142.93771626,33.807361864899995,BOT
7322,260774.877591,510.66121606400003,BOT
7323,275905.489969,525.267065376,BOT
7324,1378.56626759,37.1290488377,BOT
7325,212683.083767,461.175762337,BOT
7326,1148.72979592,33.8929166039,BOT
7327,1253.74238227,35.408224782800005,BOT
7328,1382.97086072,37.1883161856,BOT
7329,291797.5,540.182839416,BOT
7330,284207.323864,533.110986441,BOT
7331,263271.398797,513.09979419,BOT
7332,1514.97322314,38.9226569384,BOT
7333,274757.38787800004,524.173051461,BOT
7334,1325.13154258,36.4023562778,BOT
7335,1131.49298285,33.6376720783,BOT
7336,261897.115927,511.75884548,BOT
7337,272926.659599,522.423831385,BOT
7338,1147.29411765,33.871730361,BOT
7339,275360.102493,524.747656015,BOT
7340,1267.03947368,35.5954979412,BOT
7341,274014.97562399996,523.464397666,BOT
7342,1158.87836735,34.0423026152,BOT
7343,282773.39382,531.764415714,BOT
7344,1424.68444444,37.7449923095,BOT
7345,292223.523674,540.577028437,BOT
7346,1059.97222222,32.5572145956,BOT
7347,273393.401736,522.8703488780001,BOT
7348,1112.3902663,33.352515142,BOT
7349,1514.97322314,38.9226569384,BOT
7350,278194.012818,527.441004112,BOT
7351,283453.582359,532.403589732,BOT
7352,1111.67676768,33.3418171022,BOT
7353,275905.489969,525.267065376,BOT
7354,1142.93771626,33.807361864899995,BOT
7355,275420.060942,524.80478365,BOT
7356,1018.33486047,31.9113594269,BOT
7357,274145.830071,523.589371617,BOT
7358,1022.08,31.969985924299998,BOT
7359,316798.86222199997,562.848880449,BOT
7360,1388.85970819,37.2674081228,BOT
7361,264969.473572,514.751856307,BOT
7362,1282.35634451,35.810003414,BOT
7363,279031.172526,528.234013034,BOT
7364,1158.87836735,34.0423026152,BOT
7365,282773.39382,531.764415714,BOT
7366,1395.61591696,37.3579431574,BOT
7367,276799.130886,526.117031549,BOT
7368,1426.98765432,37.7754901268,BOT
7369,1206.60040178,34.7361541018,BOT
7370,298656.955215,546.4951557109999,BOT
7371,280815.034162,529.919837487,BOT
7372,1266.2,35.5837041355,BOT
7373,284247.521739,533.148686333,BOT
7374,1044.02133821,32.3113190416,BOT
7375,260771.225697,510.657640399,BOT
7376,1122.49149338,33.503604185,BOT
7377,268684.872771,518.348215749,BOT
7378,1142.93771626,33.807361864899995,BOT
7379,275905.489969,525.267065376,BOT
7380,1221.37034332,34.9481092953,BOT
7381,288858.154678,537.455258304,BOT
7382,1471.32098765,38.3578021745,BOT
7383,273085.744417,522.576065676,BOT
7384,1409.20472266,37.5393756295,BOT
7385,233399.606842,483.114486268,BOT
7386,1222.73673257,34.967652660300004,BOT
7387,303532.915895,550.938214226,BOT
7388,1424.68444444,37.7449923095,BOT
7389,292223.523674,540.577028437,BOT
7390,1471.32098765,38.3578021745,BOT
7391,282272.94813699997,531.293655277,BOT
7392,1147.29411765,33.871730361,BOT
7393,1128.29822664,33.5901507386,BOT
7394,275360.102493,524.747656015,BOT
7395,279730.079844,528.8951501419999,BOT
7396,1052.69207756,32.445216559,BOT
7397,269862.284993,519.482709041,BOT
7398,1432.72778828,37.8513908368,BOT
7399,1382.15817264,37.1773879211,BOT
7400,298580.030521,546.424771145,BOT
7401,237008.587709,486.83527779900004,BOT
7402,1221.37034332,34.9481092953,BOT
7403,288858.154678,537.455258304,BOT
7404,1375.17118252,37.0833005883,BOT
7405,212673.663504,461.16554891199996,BOT
7406,1191.17775148,34.5134430545,BOT
7407,268651.44412,518.315969385,BOT
7408,1290.15234375,35.9186907299,BOT
7409,300063.89289,547.780880362,BOT
7410,1415.03431859,37.616941909,BOT
7411,300051.044021,547.769152127,BOT
7412,1108.0268595,33.287037409499995,BOT
7413,296387.925926,544.415214635,BOT
7414,1123.18425606,33.5139412194,BOT
7415,279960.337766,529.1127835980001,BOT
7416,1203.875,34.696901879,BOT
7417,1650.84764543,40.6306244775,BOT
7418,1003.39377108,31.676391383400002,BOT
7419,296895.466764,544.88114921,BOT
7420,286981.879822,535.706897307,BOT
7421,303017.62902,550.470370701,BOT
7422,940.11816395,30.6613464145,BOT
7423,268110.992365,517.794353354,BOT
7424,1245.98389889,35.2984971195,BOT
7425,180752.479093,425.149948951,BOT
7426,1142.93771626,33.807361864899995,BOT
7427,275420.060942,524.80478365,BOT
7428,1111.67676768,33.3418171022,BOT
7429,1373.29623233,37.0580117158,BOT
7430,275905.489969,525.267065376,BOT
7431,239116.72278200003,488.995626547,BOT
7432,1320.42637447,36.3376715609,BOT
7433,301613.29446999996,549.193312478,BOT
7434,1212.4916,34.820850075799996,BOT
7435,288899.84375,537.494040665,BOT
7436,1037.01033006,32.2026447681,BOT
7437,301033.248264,548.664969051,BOT
7438,1397.89545026,37.3884400618,BOT
7439,265418.164528,515.187504243,BOT
7440,1124.58131488,33.5347776924,BOT
7441,276593.845142,525.921900231,BOT
7442,1391.10533866,37.2975245648,BOT
7443,1491.86009767,38.6246048222,BOT
7444,252162.99424200002,502.158335828,BOT
7445,239121.29339099998,489.00029999099996,BOT
7446,1228.82807852,35.054644179099995,BOT
7447,1366.73973293,36.9694432326,BOT
7448,275818.890496,525.184625152,BOT
7449,222583.54333299998,471.78760404800005,BOT
7450,1318.38134431,36.3095214001,BOT
7451,1378.56626759,37.1290488377,BOT
7452,191218.90951199998,437.28584417,BOT
7453,222871.0944,472.09225200199995,BOT
7454,1317.38492883,36.2957976746,BOT
7455,266839.20668,516.56481363,BOT
7456,1138.46930281,33.741210749000004,BOT
7457,276731.288236,526.0525527330001,BOT
7458,1213.3422781,34.833063001999996,BOT
7459,289908.786127,538.431784098,BOT
7460,1357.7207889000001,36.847262977,BOT
7461,214051.126488,462.65659672,BOT
7462,1298.93306213,36.0407139514,BOT
7463,1143.98852041,33.8228993495,BOT
7464,283125.733984,532.095606056,BOT
7465,286635.381222,535.383396476,BOT
7466,1375.17118252,37.0833005883,BOT
7467,212673.663504,461.16554891199996,BOT
7468,1169.85416667,34.2031309483,BOT
7469,291797.5,540.182839416,BOT
7470,1424.96585539,37.7487199172,BOT
7471,215759.503874,464.49919685,BOT
7472,1297.27562327,36.0177126324,BOT
7473,215084.663907,463.772211228,BOT
7474,1168.86204082,34.1886244359,BOT
7475,275420.060942,524.80478365,BOT
7476,1196.57741497,34.5915801166,BOT
7477,273931.546342,523.384702052,BOT
7478,1200.0700692,34.6420274985,BOT
7479,275321.155125,524.710544133,BOT
7480,1162.70530612,34.098464864600004,BOT
7481,282897.023011,531.8806473369999,BOT
7482,1360.47222222,36.8845797349,BOT
7483,1306.4144,36.1443550226,BOT
7484,236147.130886,485.949720533,BOT
7485,288462.257496,537.086824913,BOT
7486,1453.80366162,38.1287773423,BOT
7487,261992.285011,511.851819388,BOT
7488,1146.14058957,33.8546981905,BOT
7489,290249.557692,538.7481393859999,BOT
7490,1398.68077523,37.3989408303,BOT
7491,237669.63467600002,487.51372768,BOT
7492,1200.0700692,34.6420274985,BOT
7493,273288.699781,522.770216999,BOT
7494,1371.6059975,37.0351994392,BOT
7495,263270.733291,513.0991456730001,BOT
7496,1344.3448011,36.6653078686,BOT
7497,256540.098889,506.49787649,BOT
7498,1274.88106667,35.7054767041,BOT
7499,279706.590393,528.872943525,BOT
7500,1387.90170132,37.2545527597,BOT
7501,256080.72525999998,506.044192991,BOT
7502,1246.11176857,35.3003083354,BOT
7503,288858.154678,537.455258304,BOT
7504,1148.72979592,33.8929166039,BOT
7505,1148.72979592,33.8929166039,BOT
7506,291797.5,540.182839416,BOT
7507,291797.5,540.182839416,BOT
7508,1162.70530612,34.098464864600004,BOT
7509,282897.023011,531.8806473369999,BOT
7510,1427.06238185,37.7764792146,BOT
7511,292223.523674,540.577028437,BOT
7512,1068.14819336,32.6825365197,BOT
7513,269578.29321,519.209296151,BOT
7514,1168.86204082,34.1886244359,BOT
7515,275420.060942,524.80478365,BOT
7516,1286.97835873,35.8744806057,BOT
7517,279704.48175700003,528.8709500030001,BOT
7518,1162.70530612,34.098464864600004,BOT
7519,282897.023011,531.8806473369999,BOT
7520,1111.67676768,33.3418171022,BOT
7521,275905.489969,525.267065376,BOT
7522,1032.01928711,32.1250569978,BOT
7523,305276.41358,552.518247283,BOT
7524,1148.72979592,33.8929166039,BOT
7525,291797.5,540.182839416,BOT
7526,1222.17357002,34.9595991113,BOT
7527,282773.39382,531.764415714,BOT
7528,1158.87836735,34.0423026152,BOT
7529,282773.39382,531.764415714,BOT
7530,1433.10320988,37.8563496639,BOT
7531,292285.63830500003,540.63447754,BOT
7532,1281.73418789,35.801315449200004,BOT
7533,284782.8,533.65044739,BOT
7534,1336.16452991,36.5535843648,BOT
7535,289095.64056100004,537.6761484030001,BOT
7536,1406.04633549,37.4972843748,BOT
7537,237461.354006,487.300065674,BOT
7538,1296.12031558,36.001671011,BOT
7539,279706.590393,528.872943525,BOT
7540,1406.04633549,37.4972843748,BOT
7541,237461.354006,487.300065674,BOT
7542,1398.68077523,37.3989408303,BOT
7543,237669.63467600002,487.51372768,BOT
7544,1378.56626759,37.1290488377,BOT
7545,212683.083767,461.175762337,BOT
7546,1148.72979592,33.8929166039,BOT
7547,291797.5,540.182839416,BOT
7548,1206.10341644,34.728999646300004,BOT
7549,253359.765625,503.348552819,BOT
7550,1493.60737656,38.6472169316,BOT
7551,281925.54137399996,530.966610413,BOT
7552,1380.3755102,37.1534050957,BOT
7553,279255.737015,528.446531841,BOT
7554,1658.90073184,40.729605103000004,BOT
7555,225034.003204,474.377490195,BOT
7556,1488.86218837,38.585777021700004,BOT
7557,292555.626033,540.884115161,BOT
7558,1711.55766944,41.370976172199995,BOT
7559,257725.806762,507.66702351199996,BOT
7560,1227.26753827,35.0323784272,BOT
7561,251682.25295999998,501.67943246699997,BOT
7562,2144.32140248,46.3068180993,BOT
7563,70763.93359380001,266.014912352,BOT
7564,2613.20415225,51.119508528999994,BOT
7565,145711.182222,381.72134106199996,BOT
7566,2092.87534626,45.7479545582,BOT
7567,70763.93359380001,266.014912352,BOT
7568,2487.32098765,49.8730487102,BOT
7569,145711.182222,381.72134106199996,BOT
7570,3618.60207612,60.1548175637,BOT
7571,135207.102041,367.705183593,BOT
7572,3618.60207612,60.1548175637,BOT
7573,135207.102041,367.705183593,BOT
7574,518.853305785,22.778351691599998,BOT
7575,176023.869377,419.551986501,BOT
7576,3096.96885813,55.650416513500005,BOT
7577,160890.062222,401.11103478,BOT
7578,2764.03443878,52.5740852396,BOT
7579,83446.539225,288.871146404,BOT
7580,2290.79904875,47.8622925564,BOT
7581,96839.4359439,311.19035323099996,BOT
7582,2679.41868512,51.763101579399994,BOT
7583,160890.062222,401.11103478,BOT
7584,3618.60207612,60.1548175637,BOT
7585,135207.102041,367.705183593,BOT
7586,2947.66666667,54.292418132399995,BOT
7587,160890.062222,401.11103478,BOT
7588,776.075396825,27.858129815599998,NOT
7589,238501.385921,488.36603682199996,NOT
7590,37390.4335938,193.36606112200002,NOT
7591,258.555555556,16.0796627936,NOT
7592,21340.234375,146.082970859,NOT
7593,258.555555556,16.0796627936,NOT
7594,24701.3710938,157.166698425,NOT
7595,258.555555556,16.0796627936,NOT
7596,34110.99609379999,184.69162431900003,NOT
7597,258.555555556,16.0796627936,NOT
7598,0.0,0.0,NOT
7599,32667.484375,180.74148493099997,NOT
7600,258.555555556,16.0796627936,NOT
7601,0.0,0.0,NOT
7602,30973.484375,175.992853193,NOT
7603,258.555555556,16.0796627936,NOT
7604,33290.875,182.45787185,NOT
7605,258.555555556,16.0796627936,NOT
7606,0.0,0.0,BOT
7607,19953.4960938,141.256844414,NOT
7608,258.555555556,16.0796627936,NOT
7609,24965.3066667,158.004134967,NOT
7610,255.603305785,15.9875984996,NOT
7611,0.0,0.0,BOT
7612,7754.059171600001,88.0571358358,NOT
7613,396966.979592,630.053156164,NOT
7614,933.8125,30.558345832199997,NOT
7615,367063.448889,605.857614369,NOT
7616,878.9135802469999,29.646476691999997,NOT
7617,436849.9375,660.946244032,NOT
7618,654.2222222219999,25.577768124299997,NOT
7619,392039.109375,626.1302655000001,NOT
7620,654.2222222219999,25.577768124299997,NOT
7621,465365.333333,682.176907652,NOT
7622,654.2222222219999,25.577768124299997,NOT
7623,392039.109375,626.1302655000001,NOT
7624,21762.9335938,147.52265451,NOT
7625,258.555555556,16.0796627936,NOT
7626,39428.4960938,198.566100062,NOT
7627,258.555555556,16.0796627936,NOT
7628,45183.1835938,212.563363715,NOT
7629,258.555555556,16.0796627936,NOT
7630,0.0,0.0,NOT
7631,24231.3085938,155.664088966,NOT
7632,258.555555556,16.0796627936,NOT
7633,33978.15234379999,184.33163685,NOT
7634,258.555555556,16.0796627936,NOT
7635,34635.6523438,186.106561797,NOT
7636,258.555555556,16.0796627936,NOT
7637,4.0,2.0,NOT
7638,19402.3710938,139.292394242,NOT
7639,258.555555556,16.0796627936,NOT
7640,25996.8085938,161.23525853200002,NOT
7641,258.555555556,16.0796627936,NOT
7642,23416.875,153.02573313,NOT
7643,258.555555556,16.0796627936,NOT
7644,0.0,0.0,BOT
7645,388.306117241,19.705484445699998,NOT
7646,32980.038884500005,181.604071773,NOT
7647,415.060540858,20.3730346502,NOT
7648,38051.85201630001,195.068839173,NOT
7649,22188.1210938,148.956775924,NOT
7650,258.555555556,16.0796627936,NOT
7651,0.0,0.0,BOT
7652,449.34049236199996,21.197652991800002,NOT
7653,201582.766901,448.97969542199996,NOT
7654,466.527655223,21.5992512653,NOT
7655,125291.051708,353.964760545,NOT
7656,826.769166142,28.7535939691,NOT
7657,206142.55102,454.02924027,NOT
7658,286.284799119,16.9199526926,NOT
7659,113219.570099,336.48115860900003,NOT
7660,181.054443359,13.455647266500002,NOT
7661,101468.95072899999,318.541913614,NOT
7662,565.3309876540001,23.7766900063,BOT
7663,203523.930477,451.136265974,BOT
7664,297.619719131,17.2516584458,BOT
7665,131606.601452,362.776241575,BOT
7666,878.297285528,29.6360808058,BOT
7667,229560.684263,479.124915093,BOT
7668,357.330469437,18.903186753499998,BOT
7669,127726.65128399999,357.38865578599996,BOT
7670,272.205432099,16.4986494023,BOT
7671,159887.062597,399.858803326,BOT
7672,246.762469136,15.7086749644,BOT
7673,110570.45996099999,332.521367676,BOT
7674,1320.0572393,36.3325919706,BOT
7675,250219.800594,500.219752303,BOT
7676,690.561925365,26.2785449629,BOT
7677,210490.06510799998,458.791962777,BOT
7678,1021.0780437000001,31.9543118171,BOT
7679,251458.895089,501.45677290199995,BOT
7680,371.25243141199996,19.267911963,BOT
7681,105276.729171,324.46375632900003,BOT
7682,403.419659735,20.085309550399998,BOT
7683,144495.619377,380.125794149,BOT
7684,664.96,25.786818338099998,BOT
7685,285667.84,534.479036072,BOT
7686,254.202469136,15.943728206900001,BOT
7687,131830.273136,363.08438845,BOT
7688,177.58270321400002,13.3260160293,BOT
7689,212531.817294,461.011732274,BOT
7690,817.4768431,28.591551953299998,BOT
7691,194597.05358399998,441.13156040300004,BOT
7692,787.2744565219999,28.058411511,BOT
7693,212437.558199,460.90949024699995,BOT
7694,991.911554132,31.4946273852,BOT
7695,1278.44451406,35.7553424548,BOT
7696,188600.272711,434.28132899199994,BOT
7697,230391.531398,479.991178459,BOT
7698,631.288590604,25.125457022800003,BOT
7699,145980.223673,382.07358410800003,BOT
7700,560.8531746030001,23.6823388753,BOT
7701,141473.573313,376.129729366,BOT
7702,1304.99,36.124645326999996,BOT
7703,250701.16,500.700669063,BOT
7704,626.635802469,25.032694670599998,BOT
7705,174457.75360599998,417.681402035,BOT
7706,280.618131576,16.7516605618,BOT
7707,122548.427221,350.069174909,BOT
7708,159971.305915,399.964130786,NOT
7709,249.639801314,15.7999937125,NOT
7710,522.087133966,22.8492261131,NOT
7711,191346.92114000002,437.43219033300005,NOT
7712,497.508840327,22.3049061941,NOT
7713,180646.161396,425.02489503099997,NOT
7714,448.394808004,21.1753348971,NOT
7715,157327.44139000002,396.64523366599997,NOT
7716,859.725994513,29.3210844703,NOT
7717,192704.799179,438.98154765199996,NOT
7718,651.202498356,25.518669604,NOT
7719,279985.317492,529.136388365,NOT
7720,722.3523966939999,26.8766143086,NOT
7721,222696.82351100002,471.907642989,NOT
7722,25148.5625,158.582983009,NOT
7723,258.555555556,16.0796627936,NOT
7724,4900.0,70.0,NOT
7725,95790.25,309.5,NOT
7726,32671.0625,180.75138312099998,NOT
7727,258.555555556,16.0796627936,NOT
7728,30960.339843799997,175.955505295,NOT
7729,258.555555556,16.0796627936,NOT
7730,21614.4023438,147.018374171,NOT
7731,258.555555556,16.0796627936,NOT
7732,34280.109375,185.148884347,NOT
7733,258.555555556,16.0796627936,NOT
7734,34389.6210938,185.444388143,NOT
7735,258.555555556,16.0796627936,NOT
7736,4.0,2.0,NOT
7737,0.0,0.0,NOT
7738,0.0,0.0,NOT
7739,0.0,0.0,NOT
7740,4.0,2.0,NOT
7741,301.06122449,17.3511159436,NOT
7742,10783.6666667,103.84443493399999,NOT
7743,0.0,0.0,NOT
7744,0.0,0.0,NOT
7745,0.0,0.0,NOT
7746,0.0,0.0,NOT
7747,0.0,0.0,NOT
7748,3.55555555556,1.8856180831599998,NOT
7749,3.55555555556,1.8856180831599998,NOT
7750,274.88888888900004,16.5797734873,NOT
7751,13448.0,115.965512115,NOT
7752,0.0,0.0,NOT
7753,0.0,0.0,NOT
7754,0.0,0.0,NOT
7755,0.0,0.0,NOT
7756,0.0,0.0,NOT
7757,308.25,17.557049866099998,NOT
7758,15129.0,123.0,NOT
7759,0.0,0.0,NOT
7760,0.0,0.0,NOT
7761,308.25,17.557049866099998,NOT
7762,15129.0,123.0,NOT
7763,0.0,0.0,BOT
7764,34187.859375,184.899592685,NOT
7765,258.555555556,16.0796627936,NOT
7766,18289.9023438,135.24016542299998,NOT
7767,258.555555556,16.0796627936,NOT
7768,32257.984375,179.60507892299998,NOT
7769,258.555555556,16.0796627936,NOT
7770,25910.8125,160.968358692,NOT
7771,258.555555556,16.0796627936,NOT
7772,39621.875,199.052442839,NOT
7773,258.555555556,16.0796627936,NOT
7774,24684.3125,157.112419942,NOT
7775,258.555555556,16.0796627936,NOT
7776,20863.6523438,144.442557246,NOT
7777,254.28571428599997,15.9463385856,NOT
7778,36904.5585938,192.10559230200002,NOT
7779,258.555555556,16.0796627936,NOT
7780,21055.875,145.10642646,NOT
7781,258.555555556,16.0796627936,NOT
7782,31734.359375,178.141402754,NOT
7783,258.555555556,16.0796627936,NOT
7784,0.0,0.0,BOT
7785,0.0,0.0,BOT
7786,26375.7773438,162.406210915,NOT
7787,258.555555556,16.0796627936,NOT
7788,19613.0273438,140.046518499,NOT
7789,258.555555556,16.0796627936,NOT
7790,41205.7148438,202.99190832099998,NOT
7791,258.555555556,16.0796627936,NOT
7792,31120.109375,176.40892657400002,NOT
7793,258.555555556,16.0796627936,NOT
7794,32400.746093799997,180.002072471,NOT
7795,258.555555556,16.0796627936,NOT
7796,26000.5273438,161.246790181,NOT
7797,258.555555556,16.0796627936,NOT
7798,31636.734375,177.867181838,NOT
7799,258.555555556,16.0796627936,NOT
7800,30629.0625,175.011606758,NOT
7801,258.555555556,16.0796627936,NOT
7802,24839.2773438,157.604813834,NOT
7803,258.555555556,16.0796627936,NOT
7804,772.9097222219999,27.8012539685,BOT
7805,444260.80555600004,666.52892327,BOT
7806,0.0,0.0,BOT
7807,24684.3125,157.112419942,NOT
7808,258.555555556,16.0796627936,NOT
7809,20770.2460938,144.118860992,NOT
7810,258.555555556,16.0796627936,NOT
7811,22990.9335938,151.627614879,NOT
7812,258.555555556,16.0796627936,NOT
7813,34001.55859379999,184.395115428,NOT
7814,258.555555556,16.0796627936,NOT
7815,27.0,5.19615242271,NOT
7816,0.0,0.0,NOT
7817,23.04,4.8,NOT
7818,12.0,3.46410161514,NOT
7819,27.0,5.19615242271,NOT
7820,0.0,0.0,NOT
7821,0.0,0.0,BOT
7822,0.0,0.0,NOT
7823,96.8048890901,9.83894756008,NOT
7824,41963.950617300005,204.85104495,NOT
7825,0.0,0.0,BOT
7826,0.0,0.0,NOT
7827,28.722743859,5.35936039645,NOT
7828,3518.02798335,59.3129664015,NOT
7829,0.0,0.0,NOT
7830,0.0,0.0,NOT
7831,0.0,0.0,NOT
7832,0.0,0.0,NOT
7833,0.0,0.0,NOT
7834,0.0,0.0,NOT
7835,1260.25,35.5,NOT
7836,1225.0,35.0,NOT
7837,1260.25,35.5,NOT
7838,1225.0,35.0,NOT
7839,432.0,20.7846096908,NOT
7840,11625.1875,107.820162771,NOT
7841,0.0,0.0,NOT
7842,1260.25,35.5,NOT
7843,1225.0,35.0,NOT
7844,0.0,0.0,NOT
7845,0.0,0.0,NOT
7846,324.0,18.0,NOT
7847,10658.0,103.23759005299999,NOT
7848,0.0,0.0,NOT
7849,0.0,0.0,NOT
7850,0.0,0.0,NOT
7851,0.0,0.0,NOT
7852,0.0,0.0,BOT
7853,0.0,0.0,BOT
7854,0.0,0.0,BOT
7855,0.0,0.0,NOT
7856,0.0,0.0,NOT
7857,79.24359375,8.90188708926,NOT
7858,12172.3801284,110.328510043,NOT
7859,87.6033136095,9.35966418252,NOT
7860,19004.111692500002,137.85540139,NOT
7861,0.0,0.0,NOT
7862,0.0,0.0,NOT
7863,272.25,16.5,NOT
7864,15129.0,123.0,NOT
7865,0.0,0.0,NOT
7866,3.55555555556,1.8856180831599998,NOT
7867,0.0,0.0,NOT
7868,3.55555555556,1.8856180831599998,NOT
7869,0.0,0.0,NOT
7870,3.55555555556,1.8856180831599998,NOT
7871,0.0,0.0,NOT
7872,0.0,0.0,NOT
7873,0.0,0.0,BOT
7874,0.0,0.0,BOT
7875,0.0,0.0,NOT
7876,0.0,0.0,NOT
7877,0.0,0.0,NOT
7878,0.0,0.0,BOT
7879,0.0,0.0,BOT
7880,0.0,0.0,BOT
7881,0.0,0.0,BOT
7882,0.0,0.0,BOT
7883,0.0,0.0,BOT
7884,0.0,0.0,NOT
7885,0.0,0.0,NOT
7886,0.0,0.0,NOT
7887,3.55555555556,1.8856180831599998,NOT
7888,12.0,3.46410161514,NOT
7889,1181.55070247,34.373692010999996,NOT
7890,43044.2182149,207.47100572099998,NOT
7891,464.925172248,21.5621235561,NOT
7892,162227.897837,402.775244816,NOT
7893,932.7528452519999,30.541002689000003,NOT
7894,89542.2727705,299.23614883700003,NOT
7895,700.351084813,26.464147158200003,NOT
7896,238683.88584699997,488.55284857099997,NOT
7897,566.94619666,23.810632008800003,NOT
7898,123897.16569000001,351.99029204,NOT
7899,0.0,0.0,NOT
7900,0.0,0.0,NOT
7901,0.0,0.0,NOT
7902,0.0,0.0,NOT
7903,0.0,0.0,NOT
7904,0.0,0.0,NOT
7905,0.0,0.0,NOT
7906,0.0,0.0,NOT
7907,0.0,0.0,NOT
7908,17570.888888900005,132.55522958,NOT
7909,0.0,0.0,NOT
7910,10779.555555600002,103.82463848,NOT
7911,0.0,0.0,NOT
7912,17570.888888900005,132.55522958,NOT
7913,0.0,0.0,NOT
7914,10779.555555600002,103.82463848,NOT
7915,0.0,0.0,NOT
7916,10779.555555600002,103.82463848,NOT
7917,0.0,0.0,NOT
7918,10779.555555600002,103.82463848,NOT
7919,0.0,0.0,NOT
7920,10778.930736299999,103.821629424,NOT
7921,132927.051291,364.591622629,NOT
