,protocol,pack_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
8689,4,11,1,9.090909090910001,4119,80,25.1724629816,2
8690,4,16,3,25.0,80,4119,634.846241227,2
8691,4,6,1,16.6666666667,4120,80,24.5475728603,2
8692,4,6,2,50.0,80,4120,461.043171032,2
8693,4,10,1,10.0,4130,80,28.9318163965,2
8694,4,13,3,30.7692307692,80,4130,650.4783492480001,2
8695,4,11,1,9.090909090910001,4189,80,25.4587658839,2
8696,4,14,3,28.5714285714,80,4189,633.178107096,2
8697,4,13,1,7.692307692310001,4194,80,23.799955248299998,2
8698,4,17,3,23.529411764699997,80,4194,654.83359042,2
8699,4,9,1,11.1111111111,4426,80,25.577768124299997,2
8700,4,11,1,18.1818181818,80,4426,674.925156549,2
8701,4,7,1,14.2857142857,4448,80,34.6363027673,2
8702,4,8,1,25.0,80,4448,661.212333521,2
8703,4,13,1,7.692307692310001,4703,80,23.6337938769,2
8704,4,20,4,25.0,80,4703,618.307326497,2
8705,4,10,1,10.0,4884,80,24.7485353102,2
8706,4,13,3,30.7692307692,80,4884,671.851420599,2
8707,4,11,1,9.090909090910001,4885,80,20.5960760124,2
8708,4,14,3,28.5714285714,80,4885,629.404208886,2
8709,4,10,1,10.0,1168,80,26.8395230956,2
8710,4,14,3,28.5714285714,80,1168,630.663223948,2
8711,4,11,1,9.090909090910001,1443,80,27.1771050946,2
8712,4,15,3,26.6666666667,80,1443,619.522791259,2
8713,4,10,1,10.0,1440,80,22.062638101599997,2
8714,4,14,3,28.5714285714,80,1440,645.675804795,2
8715,4,11,1,9.090909090910001,1446,80,29.469412634,2
8716,4,15,3,26.6666666667,80,1446,618.6634195319999,2
8717,4,9,1,11.1111111111,1575,80,29.3333333333,2
8718,4,12,2,25.0,80,1575,654.667276604,2
8719,4,7,1,14.2857142857,3017,80,24.5340246871,2
8720,4,9,1,22.2222222222,80,3017,707.4872245060001,2
8721,4,4,1,0.0,2139,6667,0.0,2
8722,4,4,1,0.0,4367,6667,0.0,2
8723,4,6,1,0.0,4380,6667,0.0,2
8724,4,8,1,12.5,2354,80,24.1609188567,1
8725,4,8,1,25.0,80,2354,657.165123846,1
8726,4,8,1,12.5,2356,80,27.527259216999997,1
8727,4,9,1,22.2222222222,80,2356,661.152865161,1
8728,4,8,1,12.5,2359,80,27.198058294699997,1
8729,4,9,1,22.2222222222,80,2359,675.6787716580001,1
8730,4,8,1,12.5,2361,80,26.5397696863,1
8731,4,9,1,22.2222222222,80,2361,677.209926057,1
8732,4,8,1,12.5,2362,80,27.198058294699997,1
8733,4,9,1,22.2222222222,80,2362,662.212639752,1
8734,4,8,1,12.5,2363,80,28.0535202782,1
8735,4,9,1,22.2222222222,80,2363,667.436555453,1
8736,4,5,1,20.0,2365,80,32.9460164512,1
8737,4,4,1,25.0,80,2365,470.40746964699997,1
8738,3,12,1,0.0,7600,60641,26.460137733699998,1
8739,3,2,1,0.0,60641,7600,35.0,1
8740,4,118,1,1.69491525424,1045,82,23.884489335,2
8741,4,56,1,1.78571428571,82,1045,1066.98233144,2
8742,4,118,1,1.69491525424,1383,82,23.884489335,2
8743,4,57,1,1.75438596491,82,1383,1252.2352088,2
8744,4,6,1,0.0,1052,82,0.0,1
8745,4,16,3,25.0,1092,80,134.71863039299998,1
8746,4,7,2,42.8571428571,80,1092,966.741613327,1
8747,4,10,1,20.0,1102,80,232.020688733,1
8748,9,3,1,33.3333333333,80,1102,269.191794493,1
8749,4,16,5,37.5,1163,80,238.86803365,1
8750,9,6,3,66.6666666667,80,1163,485.696550213,1
8751,4,16,3,25.0,1050,80,134.71863039299998,1
8752,4,6,2,50.0,80,1050,1254.83845795,1
8753,4,10,1,20.0,1062,80,231.62072446099998,1
8754,9,2,1,50.0,80,1062,279.5,1
8755,4,16,3,25.0,1050,80,134.71863039299998,1
8756,4,6,2,50.0,80,1050,1255.19579039,1
8757,4,10,1,20.0,1062,80,231.62072446099998,1
8758,9,2,1,50.0,80,1062,297.5,1
8759,4,216,4,10.1851851852,1055,80,103.07055521299999,1
8760,4,63,10,17.4603174603,80,1055,2021.70984763,1
8761,4,136,13,10.2941176471,1082,80,105.254539884,1
8762,4,32,6,21.875,80,1082,2803.98188338,1
8763,4,16,1,12.5,1128,80,103.50090579299999,1
8764,4,4,1,25.0,80,1128,1213.20196175,1
8765,4,50,9,20.0,1072,80,137.640598662,1
8766,4,62,11,19.3548387097,1074,80,138.578692844,1
8767,4,24,5,25.0,80,1074,1447.98397146,1
8768,4,19,4,26.315789473699997,80,1072,1069.44438936,1
8769,3,1,1,0.0,11935,31037,0.0,1
8770,3,4,1,0.0,32234,4041,0.0,1
8771,3,112,1,0.0,7600,7600,7.86038386889,1
8772,3,672,1,0.0,7600,7600,90.4847669807,1
8773,3,9,1,0.0,7600,7600,3.2356043952399998,1
8774,3,66,1,0.0,7600,7600,232.32376635900002,1
8775,3,77,1,0.0,7600,7600,8.7762232645,1
8776,3,414,1,0.0,7600,7600,114.95790141299999,1
8777,3,1,1,0.0,48942,31037,0.0,1
8778,3,2,1,0.0,31037,48942,0.0,1
8779,3,1,1,0.0,30720,30720,0.0,1
8780,3,1,1,0.0,30720,30720,0.0,1
8781,4,6,1,0.0,3416,25,0.0,2
8782,4,6,1,0.0,3434,25,0.0,2
8783,3,5,1,0.0,30319,6886,15.735310610199999,1
8784,3,5,1,0.0,6886,30319,118.339173565,1
8785,3,1,1,0.0,23923,32234,0.0,1
8786,3,2,1,0.0,32234,23923,0.0,1
8787,3,1,1,0.0,40424,31037,0.0,1
8788,3,2,1,0.0,31037,40424,0.0,1
8789,3,1,1,0.0,59552,32234,0.0,1
8790,3,1,1,0.0,46615,36141,0.0,1
8791,3,1,1,0.0,30319,56133,0.0,1
8792,3,2,1,0.0,30319,42492,12.5,1
8793,4,15,2,20.0,1912,80,26.3924231551,2
8794,4,6,2,50.0,80,1912,395.05217658199996,2
8795,4,46,5,13.043478260899999,1917,80,20.1580241028,2
8796,4,58,7,13.7931034483,80,1917,374.822864625,2
8797,4,11,1,9.090909090910001,2243,80,25.745095015500002,2
8798,4,4,1,25.0,80,2243,365.18864987800004,2
8799,4,12,1,8.333333333330001,2245,80,24.221202832800003,2
8800,4,6,1,16.6666666667,80,2245,655.80866112,2
8801,4,5,1,20.0,3019,80,33.7425547343,2
8802,4,5,1,20.0,80,3019,124.438579227,2
8803,3,1,1,0.0,49282,32234,0.0,1
8804,3,2,1,0.0,32234,49282,0.0,1
8805,3,3,1,0.0,13144,7600,33.4697209762,1
8806,3,4,1,0.0,7600,13144,35.0,1
8807,4,2,1,0.0,2183,19758,2.0,1
8808,4,2,1,0.0,19758,2183,4.0,1
8809,4,1,1,0.0,2305,19758,0.0,1
8810,4,1,1,0.0,19758,2305,0.0,1
8811,4,3,1,0.0,2744,19758,3.77123616633,1
8812,4,2,1,0.0,19758,2744,4.0,1
8813,4,3,1,0.0,3832,19758,3.77123616633,1
8814,4,2,1,0.0,19758,3832,4.0,1
8815,4,3,1,0.0,4161,19758,3.77123616633,1
8816,4,1,1,0.0,19758,4161,0.0,1
8817,3,1,1,0.0,15610,43718,0.0,1
8818,3,1,1,0.0,63770,32234,0.0,1
8819,3,2,1,0.0,32234,63770,0.0,1
8820,4,16,6,43.75,4128,25,149.920903625,1
8821,4,14,6,50.0,25,4128,15.9463385856,1
8822,3,2,1,0.0,11759,32234,0.0,1
8823,3,4,1,0.0,32234,11759,0.0,1
8824,3,1,1,0.0,59856,32234,0.0,1
8825,3,2,1,0.0,32234,59856,0.0,1
8826,3,1,1,0.0,19398,32234,0.0,1
8827,3,2,1,0.0,32234,19398,0.0,1
8828,3,1,1,0.0,58938,32234,0.0,1
8829,3,2,1,0.0,32234,58938,0.0,1
8830,3,4,1,0.0,32234,22985,0.0,1
8831,3,4,1,0.0,29676,22985,0.0,1
8832,3,2,1,0.0,31037,22985,0.0,1
8833,3,1,1,0.0,22985,31037,0.0,1
8834,3,2,1,0.0,7600,7600,35.5,1
8835,3,4,1,0.0,7600,7600,35.0,1
8836,3,1,1,0.0,46615,9028,0.0,1
8837,3,6,1,0.0,7600,7600,26.460137733699998,1
8838,3,12,1,0.0,7600,7600,26.0874597375,1
8839,3,2,1,0.0,7600,7600,35.5,1
8840,3,4,1,0.0,7600,7600,35.0,1
8841,3,2,1,0.0,1107,7600,35.5,1
8842,3,4,1,0.0,7600,1107,35.0,1
8843,3,1,1,0.0,7600,7600,0.0,1
8844,3,2,1,0.0,7600,7600,0.0,1
8845,3,1,1,0.0,46615,16001,0.0,1
8846,3,3,1,0.0,7600,7600,33.4697209762,1
8847,3,6,1,0.0,7600,7600,32.9983164554,1
8848,3,3,1,0.0,7600,7600,33.4697209762,1
8849,3,6,1,0.0,7600,7600,32.9983164554,1
8850,3,2,1,0.0,29676,16881,0.0,1
8851,3,1,1,0.0,16881,29676,0.0,1
8852,3,1,1,0.0,46615,23759,0.0,1
8853,3,4,1,0.0,29676,16001,0.0,1
8854,3,1,1,0.0,16001,29676,0.0,1
8855,3,2,1,0.0,32234,16881,0.0,1
8856,3,1,1,0.0,16881,32234,0.0,1
8857,3,2,1,0.0,7600,7600,35.5,1
8858,3,4,1,0.0,7600,7600,35.0,1
8859,3,4,1,0.0,7600,7600,0.0,1
8860,3,8,1,0.0,7600,7600,0.0,1
8861,3,37,1,0.0,32862,7600,10.713617148400001,1
8862,3,268,1,0.0,7600,32862,142.307252016,1
8863,3,91,1,0.0,39715,7600,11.269165135,1
8864,3,878,1,0.0,7600,39715,79.244807264,1
8865,3,70,1,0.0,39715,7600,10.8310683137,1
8866,3,640,1,0.0,7600,39715,121.61477025299999,1
8867,3,73,1,0.0,39715,7600,10.6524620814,1
8868,3,644,1,0.0,7600,39715,92.41281591,1
8869,4,16,6,43.75,1439,25,141.486693279,1
8870,4,12,6,58.3333333333,25,1439,16.0796627936,1
8871,4,16,6,43.75,1840,25,153.989650626,1
8872,4,12,6,58.3333333333,25,1840,16.0796627936,1
8873,4,16,6,43.75,1563,25,151.64245313799998,1
8874,4,12,6,58.3333333333,25,1563,16.0796627936,1
8875,4,6,1,0.0,1655,25,0.0,2
8876,4,6,1,0.0,1666,25,0.0,2
8877,4,16,6,43.75,4526,25,152.05544835700002,1
8878,4,12,6,58.3333333333,25,4526,16.0796627936,1
8879,3,1,1,0.0,13463,31037,0.0,1
8880,3,2,1,0.0,31037,13463,0.0,1
8881,3,13,1,0.0,54129,7600,17.7250533086,1
8882,3,80,1,0.0,7600,54129,253.36809191400002,1
8883,3,1,1,0.0,46615,1110,0.0,1
8884,3,1,1,0.0,46615,65395,0.0,1
8885,3,1,1,0.0,11935,29676,0.0,1
8886,3,1,1,0.0,46615,24421,0.0,1
8887,3,1,1,0.0,10883,6265,0.0,1
8888,3,1,1,0.0,46615,1036,0.0,1
8889,3,4,1,0.0,32234,1580,0.0,1
8890,3,2,1,0.0,32234,1572,0.0,1
8891,3,1,1,0.0,1572,32234,0.0,1
8892,3,4,1,0.0,32234,1563,0.0,1
8893,3,8,1,0.0,29676,1574,0.0,1
8894,3,1,1,0.0,1574,29676,0.0,1
8895,3,4,1,0.0,29676,1563,0.0,1
8896,3,4,1,0.0,31037,1580,0.0,1
8897,3,2,1,0.0,31037,1572,0.0,1
8898,3,1,1,0.0,1572,31037,0.0,1
8899,3,39,1,0.0,7600,7600,10.4819433985,1
8900,3,276,1,0.0,7600,7600,140.276140185,1
8901,3,2,1,0.0,7600,7600,35.5,1
8902,3,4,1,0.0,7600,7600,35.0,1
8903,3,2,1,0.0,7600,7600,35.5,1
8904,3,4,1,0.0,7600,7600,35.0,1
8905,3,1,1,0.0,46615,26829,0.0,1
8906,3,8,1,0.0,7600,12896,0.0,1
8907,3,1,1,0.0,49128,32234,0.0,1
8908,3,188,1,0.0,15589,7600,8.29474163527,1
8909,3,1102,1,0.0,7600,15589,125.853482488,1
8910,3,1,1,0.0,46615,26074,0.0,1
8911,3,2,1,0.0,10883,6268,4.5,1
8912,3,1,1,0.0,6268,10883,0.0,1
8913,3,196,1,0.0,7600,16098,8.2683101117,1
8914,3,277,1,0.0,16098,7600,99.56086038549999,1
8915,3,384,1,0.0,7600,7600,22.8178070073,1
8916,3,1295,1,0.0,7600,7600,46.243682686999996,1
8917,3,2,1,0.0,56449,7600,35.5,1
8918,3,4,1,0.0,7600,56449,35.0,1
8919,3,2,1,0.0,62329,7600,35.5,1
8920,3,4,1,0.0,7600,62329,35.0,1
8921,3,2,1,0.0,58143,7600,35.5,1
8922,3,4,1,0.0,7600,58143,35.0,1
8923,3,3,1,0.0,10728,7600,33.4697209762,1
8924,3,6,1,0.0,7600,10728,32.9983164554,1
8925,3,2,1,0.0,48969,7600,35.5,1
8926,3,4,1,0.0,7600,48969,35.0,1
8927,3,3,1,0.0,49550,7600,33.4697209762,1
8928,3,6,1,0.0,7600,49550,32.9983164554,1
8929,3,2,1,0.0,50046,7600,35.5,1
8930,3,4,1,0.0,7600,50046,35.0,1
8931,3,2,1,0.0,40339,7600,35.5,1
8932,3,4,1,0.0,7600,40339,35.0,1
8933,4,15,6,46.6666666667,1314,25,169.227841156,1
8934,4,14,6,50.0,25,1314,15.9463385856,1
8935,3,1,1,0.0,46615,34168,0.0,1
8936,3,1,1,0.0,46615,14685,0.0,1
8937,3,4,1,0.0,29676,4041,0.0,1
8938,3,2,1,0.0,4041,29676,0.0,1
8939,3,12,1,0.0,31037,9252,21.2132034356,1
8940,3,6,1,0.0,9252,31037,90.8203354615,1
8941,3,8,1,0.0,7600,32166,0.0,1
8942,3,4,1,0.0,7600,13205,35.5,1
8943,3,2,1,0.0,13205,7600,35.0,1
8944,3,4,1,0.0,51926,7600,0.0,1
8945,3,8,1,0.0,7600,51926,0.0,1
8946,3,6,1,0.0,7600,62757,33.4697209762,1
8947,3,2,1,0.0,62757,7600,35.0,1
8948,3,12,1,0.0,7600,62757,30.1422553163,1
8949,3,5,1,0.0,62757,7600,477.18440879800005,1
8950,3,2,1,0.0,7600,62757,0.0,1
8951,3,1,1,0.0,62757,7600,0.0,1
8952,3,1,1,0.0,46615,50899,0.0,1
8953,3,2,1,0.0,32234,4041,0.0,1
8954,3,1,1,0.0,4041,32234,0.0,1
8955,3,82,1,0.0,7600,7600,8.2978552736,1
8956,3,522,1,0.0,7600,7600,134.41925125,1
8957,3,77,1,0.0,7600,7600,8.43976004819,1
8958,3,506,1,0.0,7600,7600,104.122090844,1
8959,3,2,1,0.0,7600,7600,35.5,1
8960,3,4,1,0.0,7600,7600,35.0,1
8961,3,88,1,0.0,7600,21048,10.983905393199999,1
8962,3,146,1,0.0,21048,7600,136.461724356,1
8963,3,1,1,0.0,17967,7600,0.0,1
8964,3,2,1,0.0,7600,17967,0.0,1
8965,3,7,1,0.0,24833,7600,352.726522961,1
8966,3,58,1,0.0,7600,24833,11.7259633467,1
8967,3,1,1,0.0,46615,23213,0.0,1
8968,3,200,1,0.0,7600,7600,9.914005245110001,1
8969,3,377,1,0.0,7600,7600,85.46792813729999,1
8970,3,2,1,0.0,7600,46648,0.0,1
8971,3,14,1,0.0,7600,57279,28.660575211100003,1
8972,3,15,1,0.0,57279,7600,384.816400667,1
8973,3,1,1,0.0,16881,31037,0.0,1
8974,3,2,1,0.0,31037,16881,0.0,1
8975,3,2,1,0.0,7600,7600,0.0,1
8976,3,96,1,0.0,7600,7600,10.8491671147,1
8977,3,205,1,0.0,7600,7600,115.509033411,1
8978,3,2,1,0.0,7600,7600,35.5,1
8979,3,4,1,0.0,7600,7600,35.0,1
8980,3,1,1,0.0,46615,1029,0.0,1
8981,3,94,1,0.0,7600,6563,10.926355393800002,1
8982,3,201,1,0.0,6563,7600,116.63549594700001,1
8983,3,2,1,0.0,7600,7600,35.5,1
8984,3,4,1,0.0,7600,7600,35.0,1
8985,3,2,1,0.0,7600,47388,0.0,1
8986,3,1,1,0.0,10883,1076,0.0,1
8987,3,1,1,0.0,10883,58356,0.0,1
8988,12,2,1,0.0,10883,4672,4.5,1
8989,12,1,1,0.0,4672,10883,0.0,1
8990,4,4,1,0.0,4036,6667,0.0,2
8991,3,9,1,0.0,16001,32234,19.9555060628,1
8992,3,18,1,0.0,32234,16001,110.61143199899999,1
8993,4,4,1,0.0,1284,6667,0.0,2
8994,3,2,1,0.0,53181,32234,15.5,1
8995,3,2,1,0.0,32234,53181,0.0,1
8996,3,4,1,0.0,29676,14622,0.0,1
8997,3,2,1,0.0,14622,29676,0.0,1
8998,3,4,1,0.0,32234,16001,0.0,1
8999,3,2,1,0.0,16001,32234,0.0,1
9000,3,4,1,0.0,29676,16001,0.0,1
9001,3,2,1,0.0,16001,29676,0.0,1
9002,3,3,1,0.0,30319,22836,16.5797734873,1
9003,3,2,1,0.0,22836,30319,123.0,1
9004,3,1,1,0.0,30319,7000,0.0,1
9005,3,1,1,0.0,30319,65535,0.0,1
9006,3,1,1,0.0,30319,52973,0.0,1
9007,3,2,1,0.0,7600,7600,35.5,1
9008,3,4,1,0.0,7600,7600,35.0,1
9009,3,2,1,0.0,7600,7600,0.0,1
9010,3,1,1,0.0,7600,7600,0.0,1
9011,3,2,1,0.0,7600,7600,0.0,1
9012,3,2,1,0.0,33008,7600,35.5,1
9013,3,4,1,0.0,7600,33008,35.0,1
9014,3,3,1,0.0,60005,29676,0.0,1
9015,3,6,1,0.0,29676,60005,0.0,1
9016,3,1,1,0.0,61573,32234,0.0,1
9017,3,2,1,0.0,32234,61573,0.0,1
9018,3,1,1,0.0,10883,55798,0.0,1
9019,3,1,1,0.0,30319,16967,0.0,1
9020,3,1,1,0.0,10883,37584,0.0,1
9021,3,1,1,0.0,37584,10883,0.0,1
9022,3,80,1,0.0,7600,21935,16.4907360357,1
9023,3,107,1,0.0,21935,7600,206.969397635,1
9024,3,1,1,0.0,54093,7600,0.0,1
9025,3,2,1,0.0,7600,54093,0.0,1
9026,3,1,1,0.0,54097,7600,0.0,1
9027,3,2,1,0.0,7600,54097,0.0,1
9028,4,6,1,0.0,1947,6667,0.0,2
9029,4,3,1,0.0,6667,1947,0.0,2
9030,3,1,1,0.0,30104,32234,0.0,1
9031,3,1,1,0.0,30841,29676,0.0,1
9032,3,2,1,0.0,29676,30841,0.0,1
9033,3,1,1,0.0,15675,29676,0.0,1
9034,3,2,1,0.0,29676,15675,0.0,1
9035,3,5,1,0.0,46615,31427,1.6,1
9036,3,5,1,0.0,31427,46615,0.0,1
9037,3,1,1,0.0,46615,24342,0.0,1
9038,3,1,1,0.0,24342,46615,0.0,1
9039,3,62,1,0.0,7600,7600,10.454960137,1
9040,3,554,1,0.0,7600,7600,125.08853453399999,1
9041,3,43,1,0.0,7600,7600,10.2961554309,1
9042,3,296,1,0.0,7600,7600,153.732249684,1
9043,3,2,1,0.0,30319,7004,19.0,1
9044,3,2,1,0.0,7004,30319,123.0,1
9045,3,1,1,0.0,30319,6881,0.0,1
9046,3,1,1,0.0,47326,29676,0.0,1
9047,3,2,1,0.0,29676,47326,0.0,1
9048,3,6,1,0.0,32234,51413,0.0,1
9049,3,2,1,0.0,51413,32234,0.0,1
9050,3,2,1,0.0,31037,51413,0.0,1
9051,3,1,1,0.0,51413,31037,0.0,1
9052,3,1,1,0.0,56539,31037,0.0,1
9053,3,2,1,0.0,31037,56539,0.0,1
9054,3,228,1,0.0,7600,7600,7.7645057804999995,1
9055,3,64,1,0.0,7600,7600,125.01174944799999,1
9056,4,4,1,0.0,3531,6667,0.0,2
9057,4,6,1,0.0,2412,6667,0.0,2
9058,3,1,1,0.0,40678,32234,0.0,1
9059,3,2,1,0.0,32234,40678,0.0,1
9060,3,1,1,0.0,46615,16001,0.0,1
9061,3,2,1,0.0,7600,7600,0.0,1
9062,3,12,1,0.0,7600,5439,30.1422553163,1
9063,3,10,1,0.0,5439,7600,389.514621035,1
9064,3,2,1,0.0,7600,5439,0.0,1
9065,3,1,1,0.0,5439,7600,0.0,1
9066,4,6,1,16.6666666667,3859,80,40.503772115100006,1
9067,4,6,1,16.6666666667,80,3859,608.823364276,1
9068,3,4,1,0.0,31037,19679,0.0,1
9069,3,80,1,0.0,7600,7600,11.2302882866,1
9070,3,21,1,0.0,7600,7600,336.62772052,1
9071,3,1,1,0.0,10883,6650,0.0,1
9072,3,1,1,0.0,46615,11625,0.0,1
9073,3,8,1,0.0,32234,45881,18.0,1
9074,3,4,1,0.0,29614,7600,0.0,1
9075,3,8,1,0.0,7600,29614,0.0,1
9076,3,4,1,0.0,32234,4041,0.0,1
9077,3,4,1,0.0,31037,4041,0.0,1
9078,3,2,1,0.0,7600,7600,35.5,1
9079,3,4,1,0.0,7600,7600,35.0,1
9080,3,124,1,0.0,7600,1056,10.3279849764,1
9081,3,249,1,0.0,1056,7600,104.944976255,1
9082,3,4,1,0.0,7600,7600,0.0,1
9083,3,2,1,0.0,7600,7600,35.5,1
9084,3,4,1,0.0,7600,7600,35.0,1
9085,3,2,1,0.0,7600,7600,35.5,1
9086,3,4,1,0.0,7600,7600,35.0,1
9087,3,2,1,0.0,7600,7600,35.5,1
9088,3,4,1,0.0,7600,7600,35.0,1
9089,3,2,1,0.0,7600,7600,35.5,1
9090,3,4,1,0.0,7600,7600,35.0,1
9091,3,2,1,0.0,7600,7600,35.5,1
9092,3,4,1,0.0,7600,7600,35.0,1
9093,3,1,1,0.0,11935,32234,0.0,1
9094,3,4,1,0.0,7600,7600,35.5,1
9095,3,6,1,0.0,7600,7600,32.9983164554,1
9096,3,93,1,0.0,7600,7600,12.5215134559,1
9097,3,984,1,0.0,7600,7600,74.88265347810001,1
9098,3,1,1,0.0,10883,5625,0.0,1
9099,3,81,1,0.0,7600,7600,5.80997675589,1
9100,3,628,1,0.0,7600,7600,77.4565371853,1
9101,3,65,1,0.0,7600,7600,4.708396126369999,1
9102,3,424,1,0.0,7600,7600,94.12068699379999,1
9103,3,73,1,0.0,7600,7600,11.3415392382,1
9104,3,578,1,0.0,7600,7600,113.75019582799999,1
9105,3,2,1,0.0,1538,7600,35.5,1
9106,3,4,1,0.0,7600,1538,35.0,1
9107,3,2,1,0.0,7600,7600,35.5,1
9108,3,4,1,0.0,7600,7600,35.0,1
9109,3,2,1,0.0,7600,7600,35.5,1
9110,3,4,1,0.0,7600,7600,35.0,1
9111,3,2,1,0.0,16224,7600,35.5,1
9112,3,4,1,0.0,7600,16224,35.0,1
9113,3,2,1,0.0,7600,7600,35.5,1
9114,3,4,1,0.0,7600,7600,35.0,1
9115,3,38,1,0.0,7600,7600,14.3573313672,1
9116,3,28,1,0.0,7600,7600,297.53151093599996,1
9117,3,30,1,0.0,7600,1880,16.123137274,1
9118,3,23,1,0.0,1880,7600,274.357706706,1
9119,3,2,1,0.0,7600,7600,0.0,1
9120,3,4,1,0.0,30319,56238,17.557049866099998,1
9121,3,4,1,0.0,56238,30319,123.0,1
9122,3,1,1,0.0,46615,35614,0.0,1
9123,4,3,1,0.0,1871,31269,1.8856180831599998,1
9124,4,3,1,0.0,3734,46615,1.8856180831599998,1
9125,4,3,1,0.0,46615,3734,0.0,1
9126,4,3,1,0.0,3850,46615,1.8856180831599998,1
9127,4,3,1,0.0,46615,3850,0.0,1
9128,4,3,1,0.0,4335,46615,1.8856180831599998,1
9129,4,2,1,0.0,46615,4335,0.0,1
9130,3,1,1,0.0,15610,6346,0.0,1
9131,3,1,1,0.0,6346,15610,0.0,1
9132,4,6,1,0.0,3151,25,0.0,2
9133,4,6,1,0.0,3164,25,0.0,2
9134,4,6,1,0.0,3898,25,0.0,2
9135,4,6,1,0.0,4479,25,0.0,2
9136,4,16,6,43.75,1875,25,153.29575938,1
9137,4,12,6,58.3333333333,25,1875,16.0796627936,1
9138,4,16,6,43.75,1924,25,155.695202539,1
9139,4,12,6,58.3333333333,25,1924,16.0796627936,1
9140,4,16,6,43.75,2056,25,188.05417063599998,1
9141,4,12,6,58.3333333333,25,2056,16.0796627936,1
9142,4,16,6,43.75,1152,25,150.879453124,1
9143,4,12,6,58.3333333333,25,1152,16.0796627936,1
9144,3,2,1,0.0,30319,55222,2.0,1
9145,3,63,1,0.0,7600,7600,10.795167960599999,1
9146,3,484,1,0.0,7600,7600,120.86897032700001,1
9147,3,2,1,0.0,7600,52250,0.0,1
9148,3,143,1,0.0,1158,7600,10.705473789400001,1
9149,3,1436,1,0.0,7600,1158,62.0468845041,1
9150,3,78,1,0.0,1159,7600,9.92016952041,1
9151,3,630,1,0.0,7600,1159,93.4242308696,1
9152,3,1,1,0.0,46615,15353,0.0,1
9153,3,2,1,0.0,7600,13003,0.0,1
9154,3,7,1,0.0,7600,7600,23.1384475517,1
9155,3,40,1,0.0,7600,7600,343.50248907400004,1
9156,3,2,1,0.0,54641,7600,35.5,1
9157,3,4,1,0.0,7600,54641,35.0,1
9158,3,62,1,0.0,7600,7600,8.4575976102,1
9159,3,448,1,0.0,7600,7600,110.571173345,1
9160,3,1,1,0.0,46615,8027,0.0,1
9161,3,1,1,0.0,46615,20882,0.0,1
9162,13,1,1,0.0,80,32234,0.0,1
9163,13,2,1,0.0,32234,80,0.0,1
9164,3,1,1,0.0,46615,13618,0.0,1
9165,3,2,1,0.0,7600,7600,35.5,1
9166,3,4,1,0.0,7600,7600,35.0,1
9167,3,1,1,0.0,55555,29676,0.0,1
9168,3,2,1,0.0,29676,55555,0.0,1
9169,3,1,1,0.0,19423,32234,0.0,1
9170,3,2,1,0.0,32234,19423,0.0,1
9171,3,3,1,0.0,7600,7600,33.4697209762,1
9172,3,4,1,0.0,7600,7600,35.0,1
9173,3,1,1,0.0,46615,8371,0.0,1
9174,3,2,1,0.0,10085,7600,35.5,1
9175,3,4,1,0.0,7600,10085,35.0,1
9176,3,1,1,0.0,46615,23600,0.0,1
9177,3,1,1,0.0,12900,31037,0.0,1
9178,3,2,1,0.0,31037,12900,0.0,1
9179,3,1,1,0.0,10151,32234,0.0,1
9180,3,2,1,0.0,32234,10151,0.0,1
9181,3,3,1,0.0,30319,6881,16.5797734873,1
9182,3,2,1,0.0,6881,30319,123.0,1
9183,3,2,1,0.0,7600,7600,35.5,1
9184,3,4,1,0.0,7600,7600,35.0,1
9185,3,1,1,0.0,43320,32234,0.0,1
9186,3,2,1,0.0,32234,43320,0.0,1
9187,3,1,1,0.0,28412,32234,0.0,1
9188,3,2,1,0.0,32234,28412,0.0,1
9189,3,1,1,0.0,63190,32234,0.0,1
9190,3,2,1,0.0,32234,63190,0.0,1
9191,3,69,1,0.0,7600,7600,9.2777170924,1
9192,3,396,1,0.0,7600,7600,118.944941859,1
9193,3,2,1,0.0,7600,7600,35.5,1
9194,3,4,1,0.0,7600,7600,35.0,1
9195,3,2,1,0.0,7600,48723,0.0,1
9196,3,1,1,0.0,46615,1501,0.0,1
9197,3,6,1,0.0,29676,62323,16.9705627485,1
9198,3,3,1,0.0,62323,29676,103.23759005299999,1
9199,3,1,1,0.0,46615,24865,0.0,1
9200,3,1,1,0.0,30319,9536,0.0,1
9201,3,1,1,0.0,9536,30319,0.0,1
9202,3,2,1,0.0,7600,7600,35.5,1
9203,3,4,1,0.0,7600,7600,35.0,1
9204,3,2,1,0.0,10019,7600,35.5,1
9205,3,4,1,0.0,7600,10019,35.0,1
9206,3,1,1,0.0,30319,6881,0.0,1
9207,3,2,1,0.0,7600,7600,35.5,1
9208,3,4,1,0.0,7600,7600,35.0,1
9209,3,70,1,0.0,7600,7600,8.977306991319999,1
9210,3,468,1,0.0,7600,7600,123.917018002,1
9211,3,68,1,0.0,7600,7600,4.926009636030001,1
9212,3,458,1,0.0,7600,7600,109.373588204,1
9213,3,72,1,0.0,7600,7600,8.93640727586,1
9214,3,330,1,0.0,7600,7600,147.032558378,1
9215,3,2,1,0.0,7600,7600,35.5,1
9216,3,4,1,0.0,7600,7600,35.0,1
