,percent_push,src_port,dst_port,std_byte,class
7500,36.231884058,3543,80,37.2545527597,BOT
7501,26.0416666667,80,3543,506.044192991,BOT
7502,56.4102564103,3559,80,35.3003083354,BOT
7503,51.162790697700004,80,3559,537.455258304,BOT
7504,62.8571428571,3571,80,33.8929166039,BOT
7505,62.8571428571,3572,80,33.8929166039,BOT
7506,55.0,80,3571,540.182839416,BOT
7507,55.0,80,3572,540.182839416,BOT
7508,62.8571428571,3592,80,34.098464864600004,BOT
7509,56.4102564103,80,3592,531.8806473369999,BOT
7510,52.1739130435,3651,80,37.7764792146,BOT
7511,45.2830188679,80,3651,540.577028437,BOT
7512,68.75,3655,80,32.6825365197,BOT
7513,61.111111111099994,80,3655,519.209296151,BOT
7514,62.8571428571,3685,80,34.1886244359,BOT
7515,57.8947368421,80,3685,524.80478365,BOT
7516,60.526315789499996,3707,80,35.8744806057,BOT
7517,51.685393258400005,80,3707,528.8709500030001,BOT
7518,62.8571428571,3760,80,34.098464864600004,BOT
7519,56.4102564103,80,3760,531.8806473369999,BOT
7520,66.6666666667,3772,80,33.3418171022,BOT
7521,61.111111111099994,80,3772,525.267065376,BOT
7522,64.0625,3784,80,32.1250569978,BOT
7523,56.9444444444,80,3784,552.518247283,BOT
7524,62.8571428571,3802,80,33.8929166039,BOT
7525,55.0,80,3802,540.182839416,BOT
7526,56.4102564103,3838,80,34.9595991113,BOT
7527,56.4102564103,80,3838,531.764415714,BOT
7528,62.8571428571,3863,80,34.0423026152,BOT
7529,56.4102564103,80,3863,531.764415714,BOT
7530,53.3333333333,3885,80,37.8563496639,BOT
7531,45.2830188679,80,3885,540.63447754,BOT
7532,59.7402597403,3900,80,35.801315449200004,BOT
7533,51.111111111099994,80,3900,533.65044739,BOT
7534,58.9743589744,3945,80,36.5535843648,BOT
7535,48.9361702128,80,3945,537.6761484030001,BOT
7536,37.3134328358,4037,80,37.4972843748,BOT
7537,26.5957446809,80,4037,487.300065674,BOT
7538,58.9743589744,4052,80,36.001671011,BOT
7539,52.2727272727,80,4052,528.872943525,BOT
7540,37.3134328358,4085,80,37.4972843748,BOT
7541,26.5957446809,80,4085,487.300065674,BOT
7542,37.3134328358,4123,80,37.3989408303,BOT
7543,26.5957446809,80,4123,487.51372768,BOT
7544,36.231884058,4146,80,37.1290488377,BOT
7545,25.2525252525,80,4146,461.175762337,BOT
7546,62.8571428571,4266,80,33.8929166039,BOT
7547,55.0,80,4266,540.182839416,BOT
7548,40.350877193,2802,80,34.728999646300004,BOT
7549,35.9375,80,2802,503.348552819,BOT
7550,58.5365853659,2831,80,38.6472169316,BOT
7551,55.8139534884,80,2831,530.966610413,BOT
7552,65.7142857143,2897,80,37.1534050957,BOT
7553,58.9743589744,80,2897,528.446531841,BOT
7554,36.9863013699,2942,80,40.729605103000004,BOT
7555,25.471698113200002,80,2942,474.377490195,BOT
7556,60.526315789499996,2947,80,38.585777021700004,BOT
7557,52.2727272727,80,2947,540.884115161,BOT
7558,43.1034482759,3015,80,41.370976172199995,BOT
7559,31.6455696203,80,3015,507.66702351199996,BOT
7560,39.2857142857,3096,80,35.0323784272,BOT
7561,34.9206349206,80,3096,501.67943246699997,BOT
7562,8.10810810811,4009,80,46.3068180993,BOT
7563,3.125,80,4009,266.014912352,BOT
7564,11.7647058824,4010,80,51.119508528999994,BOT
7565,13.333333333299999,80,4010,381.72134106199996,BOT
7566,7.894736842110001,4035,80,45.7479545582,BOT
7567,3.125,80,4035,266.014912352,BOT
7568,11.1111111111,4036,80,49.8730487102,BOT
7569,13.333333333299999,80,4036,381.72134106199996,BOT
7570,11.7647058824,2030,80,60.1548175637,BOT
7571,14.2857142857,80,2030,367.705183593,BOT
7572,11.7647058824,2620,80,60.1548175637,BOT
7573,14.2857142857,80,2620,367.705183593,BOT
7574,13.6363636364,2837,80,22.778351691599998,BOT
7575,8.823529411760001,80,2837,419.551986501,BOT
7576,11.7647058824,3325,80,55.650416513500005,BOT
7577,13.333333333299999,80,3325,401.11103478,BOT
7578,10.714285714299999,3371,80,52.5740852396,BOT
7579,4.34782608696,80,3371,288.871146404,BOT
7580,10.3448275862,3372,80,47.8622925564,BOT
7581,4.25531914894,80,3372,311.19035323099996,BOT
7582,11.7647058824,3374,80,51.763101579399994,BOT
7583,13.333333333299999,80,3374,401.11103478,BOT
7584,11.7647058824,3562,80,60.1548175637,BOT
7585,14.2857142857,80,3562,367.705183593,BOT
7586,11.1111111111,3622,80,54.292418132399995,BOT
7587,13.333333333299999,80,3622,401.11103478,BOT
7588,25.396825396799997,17037,80,27.858129815599998,NOT
7589,28.1914893617,80,17037,488.36603682199996,NOT
7590,43.75,3183,25,193.36606112200002,NOT
7591,58.3333333333,25,3183,16.0796627936,NOT
7592,43.75,1566,25,146.082970859,NOT
7593,58.3333333333,25,1566,16.0796627936,NOT
7594,43.75,1847,25,157.166698425,NOT
7595,58.3333333333,25,1847,16.0796627936,NOT
7596,43.75,3292,25,184.69162431900003,NOT
7597,58.3333333333,25,3292,16.0796627936,NOT
7598,0.0,8500,31037,0.0,NOT
7599,43.75,2818,25,180.74148493099997,NOT
7600,58.3333333333,25,2818,16.0796627936,NOT
7601,0.0,30720,30720,0.0,NOT
7602,43.75,2761,25,175.992853193,NOT
7603,58.3333333333,25,2761,16.0796627936,NOT
7604,43.75,2801,25,182.45787185,NOT
7605,58.3333333333,25,2801,16.0796627936,NOT
7606,0.0,4311,25,0.0,BOT
7607,43.75,3948,25,141.256844414,NOT
7608,58.3333333333,25,3948,16.0796627936,NOT
7609,46.6666666667,3545,25,158.004134967,NOT
7610,63.636363636400006,25,3545,15.9875984996,NOT
7611,0.0,2694,25,0.0,BOT
7612,23.0769230769,4603,443,88.0571358358,NOT
7613,21.428571428599998,443,4603,630.053156164,NOT
7614,25.0,4557,80,30.558345832199997,NOT
7615,33.3333333333,80,4557,605.857614369,NOT
7616,11.1111111111,4600,80,29.646476691999997,NOT
7617,12.5,80,4600,660.946244032,NOT
7618,11.1111111111,4656,80,25.577768124299997,NOT
7619,12.5,80,4656,626.1302655000001,NOT
7620,11.1111111111,4676,80,25.577768124299997,NOT
7621,11.1111111111,80,4676,682.176907652,NOT
7622,11.1111111111,4683,80,25.577768124299997,NOT
7623,12.5,80,4683,626.1302655000001,NOT
7624,43.75,1402,25,147.52265451,NOT
7625,58.3333333333,25,1402,16.0796627936,NOT
7626,43.75,3036,25,198.566100062,NOT
7627,58.3333333333,25,3036,16.0796627936,NOT
7628,43.75,3222,25,212.563363715,NOT
7629,58.3333333333,25,3222,16.0796627936,NOT
7630,0.0,30319,53460,0.0,NOT
7631,43.75,3642,25,155.664088966,NOT
7632,58.3333333333,25,3642,16.0796627936,NOT
7633,43.75,2680,25,184.33163685,NOT
7634,58.3333333333,25,2680,16.0796627936,NOT
7635,43.75,2793,25,186.106561797,NOT
7636,58.3333333333,25,2793,16.0796627936,NOT
7637,0.0,30319,57795,2.0,NOT
7638,43.75,4052,25,139.292394242,NOT
7639,58.3333333333,25,4052,16.0796627936,NOT
7640,43.75,3680,25,161.23525853200002,NOT
7641,58.3333333333,25,3680,16.0796627936,NOT
7642,43.75,4623,25,153.02573313,NOT
7643,58.3333333333,25,4623,16.0796627936,NOT
7644,0.0,4027,25,0.0,BOT
7645,5.43130990415,2953,80,19.705484445699998,NOT
7646,4.50643776824,80,2953,181.604071773,NOT
7647,5.9440559440600005,3270,80,20.3730346502,NOT
7648,7.9754601226999995,80,3270,195.068839173,NOT
7649,43.75,1471,25,148.956775924,NOT
7650,58.3333333333,25,1471,16.0796627936,NOT
7651,0.0,3237,25,0.0,BOT
7652,12.4352331606,4995,80,21.197652991800002,NOT
7653,16.2079510703,80,4995,448.97969542199996,NOT
7654,9.459459459460001,2985,80,21.5992512653,NOT
7655,28.6041189931,80,2985,353.964760545,NOT
7656,15.9420289855,2987,80,28.7535939691,NOT
7657,18.3673469388,80,2987,454.02924027,NOT
7658,7.10227272727,3019,80,16.9199526926,NOT
7659,25.6312165264,80,3019,336.48115860900003,NOT
7660,5.46875,3160,80,13.455647266500002,NOT
7661,20.0,80,3160,318.541913614,NOT
7662,14.4444444444,4216,80,23.7766900063,BOT
7663,24.770642201799998,80,4216,451.136265974,BOT
7664,9.92366412214,4238,80,17.2516584458,BOT
7665,9.26829268293,80,4238,362.776241575,BOT
7666,19.2771084337,4284,80,29.6360808058,BOT
7667,26.6666666667,80,4284,479.124915093,BOT
7668,6.47482014388,4340,80,18.903186753499998,BOT
7669,7.4235807860300005,80,4340,357.38865578599996,BOT
7670,4.44444444444,4402,80,16.4986494023,BOT
7671,34.328358209,80,4402,399.858803326,BOT
7672,4.44444444444,4409,80,15.7086749644,BOT
7673,10.9375,80,4409,332.521367676,BOT
7674,27.118644067800002,4424,80,36.3325919706,BOT
7675,38.9312977099,80,4424,500.219752303,BOT
7676,16.2790697674,4429,80,26.2785449629,BOT
7677,23.529411764699997,80,4429,458.791962777,BOT
7678,19.3548387097,4464,80,31.9543118171,BOT
7679,42.8571428571,80,4464,501.45677290199995,BOT
7680,6.02409638554,4501,80,19.267911963,BOT
7681,7.4626865671600005,80,4501,324.46375632900003,BOT
7682,6.521739130429999,4516,80,20.085309550399998,BOT
7683,54.411764705900005,80,4516,380.125794149,BOT
7684,20.0,4522,80,25.786818338099998,BOT
7685,20.0,80,4522,534.479036072,BOT
7686,4.44444444444,4539,80,15.943728206900001,BOT
7687,3.0769230769200004,80,4539,363.08438845,BOT
7688,4.34782608696,4552,80,13.3260160293,BOT
7689,5.08474576271,80,4552,461.011732274,BOT
7690,19.565217391300003,4555,80,28.591551953299998,BOT
7691,20.0,80,4555,441.13156040300004,BOT
7692,16.3043478261,4569,80,28.058411511,BOT
7693,38.2113821138,80,4569,460.90949024699995,BOT
7694,19.4968553459,4645,80,31.4946273852,BOT
7695,28.3185840708,4646,80,35.7553424548,BOT
7696,35.5555555556,80,4645,434.28132899199994,BOT
7697,34.108527131799995,80,4646,479.991178459,BOT
7698,11.409395973199999,4766,80,25.125457022800003,BOT
7699,12.6530612245,80,4766,382.07358410800003,BOT
7700,9.52380952381,4770,80,23.6823388753,BOT
7701,5.882352941180001,80,4770,376.129729366,BOT
7702,30.0,4781,80,36.124645326999996,BOT
7703,55.0,80,4781,500.700669063,BOT
7704,12.5,4979,80,25.032694670599998,BOT
7705,25.9615384615,80,4979,417.681402035,BOT
7706,5.15463917526,1061,80,16.7516605618,BOT
7707,5.590062111799999,80,1061,350.069174909,BOT
7708,22.374429223699998,80,3816,399.964130786,NOT
7709,6.32911392405,3816,80,15.7999937125,NOT
7710,12.1212121212,3822,80,22.8492261131,NOT
7711,27.9069767442,80,3822,437.43219033300005,NOT
7712,14.0350877193,51430,80,22.3049061941,NOT
7713,13.0573248408,80,51430,425.02489503099997,NOT
7714,9.3023255814,51659,80,21.1753348971,NOT
7715,7.792207792210001,80,51659,396.64523366599997,NOT
7716,17.5925925926,51664,80,29.3210844703,NOT
7717,19.7802197802,80,51664,438.98154765199996,NOT
7718,15.3846153846,52015,80,25.518669604,NOT
7719,18.2481751825,80,52015,529.136388365,NOT
7720,18.1818181818,52090,80,26.8766143086,NOT
7721,22.448979591799997,80,52090,471.907642989,NOT
7722,43.75,3781,25,158.582983009,NOT
7723,58.3333333333,25,3781,16.0796627936,NOT
7724,0.0,15610,47858,70.0,NOT
7725,0.0,47858,15610,309.5,NOT
7726,43.75,2813,25,180.75138312099998,NOT
7727,58.3333333333,25,2813,16.0796627936,NOT
7728,43.75,2880,25,175.955505295,NOT
7729,58.3333333333,25,2880,16.0796627936,NOT
7730,43.75,3944,25,147.018374171,NOT
7731,58.3333333333,25,3944,16.0796627936,NOT
7732,43.75,2464,25,185.148884347,NOT
7733,58.3333333333,25,2464,16.0796627936,NOT
7734,43.75,3294,25,185.444388143,NOT
7735,58.3333333333,25,3294,16.0796627936,NOT
7736,0.0,30319,57522,2.0,NOT
7737,0.0,15610,17369,0.0,NOT
7738,0.0,17369,15610,0.0,NOT
7739,0.0,46615,49331,0.0,NOT
7740,0.0,30319,50000,2.0,NOT
7741,0.0,30319,23947,17.3511159436,NOT
7742,0.0,23947,30319,103.84443493399999,NOT
7743,0.0,30319,54851,0.0,NOT
7744,0.0,30319,50289,0.0,NOT
7745,0.0,30319,13131,0.0,NOT
7746,0.0,30319,1000,0.0,NOT
7747,0.0,1000,30319,0.0,NOT
7748,0.0,4166,46615,1.8856180831599998,NOT
7749,0.0,4635,46615,1.8856180831599998,NOT
7750,0.0,30319,19566,16.5797734873,NOT
7751,0.0,19566,30319,115.965512115,NOT
7752,0.0,30319,52096,0.0,NOT
7753,0.0,30319,49963,0.0,NOT
7754,0.0,49963,30319,0.0,NOT
7755,0.0,30319,64336,0.0,NOT
7756,0.0,64336,30319,0.0,NOT
7757,0.0,30319,6881,17.557049866099998,NOT
7758,0.0,6881,30319,123.0,NOT
7759,0.0,30319,6882,0.0,NOT
7760,0.0,30319,49153,0.0,NOT
7761,0.0,30319,19789,17.557049866099998,NOT
7762,0.0,19789,30319,123.0,NOT
7763,0.0,3896,25,0.0,BOT
7764,43.75,2501,25,184.899592685,NOT
7765,58.3333333333,25,2501,16.0796627936,NOT
7766,43.75,4004,25,135.24016542299998,NOT
7767,58.3333333333,25,4004,16.0796627936,NOT
7768,43.75,1583,25,179.60507892299998,NOT
7769,58.3333333333,25,1583,16.0796627936,NOT
7770,43.75,1620,25,160.968358692,NOT
7771,58.3333333333,25,1620,16.0796627936,NOT
7772,43.75,3276,25,199.052442839,NOT
7773,58.3333333333,25,3276,16.0796627936,NOT
7774,43.75,2009,25,157.112419942,NOT
7775,58.3333333333,25,2009,16.0796627936,NOT
7776,43.75,3916,25,144.442557246,NOT
7777,50.0,25,3916,15.9463385856,NOT
7778,43.75,2104,25,192.10559230200002,NOT
7779,58.3333333333,25,2104,16.0796627936,NOT
7780,43.75,4371,25,145.10642646,NOT
7781,58.3333333333,25,4371,16.0796627936,NOT
7782,43.75,2690,25,178.141402754,NOT
7783,58.3333333333,25,2690,16.0796627936,NOT
7784,0.0,2513,25,0.0,BOT
7785,0.0,3918,25,0.0,BOT
7786,43.75,1389,25,162.406210915,NOT
7787,58.3333333333,25,1389,16.0796627936,NOT
7788,43.75,4091,25,140.046518499,NOT
7789,58.3333333333,25,4091,16.0796627936,NOT
7790,43.75,3166,25,202.99190832099998,NOT
7791,58.3333333333,25,3166,16.0796627936,NOT
7792,43.75,2553,25,176.40892657400002,NOT
7793,58.3333333333,25,2553,16.0796627936,NOT
7794,43.75,2580,25,180.002072471,NOT
7795,58.3333333333,25,2580,16.0796627936,NOT
7796,43.75,3737,25,161.246790181,NOT
7797,58.3333333333,25,3737,16.0796627936,NOT
7798,43.75,2858,25,177.867181838,NOT
7799,58.3333333333,25,2858,16.0796627936,NOT
7800,43.75,2623,25,175.011606758,NOT
7801,58.3333333333,25,2623,16.0796627936,NOT
7802,43.75,3462,25,157.604813834,NOT
7803,58.3333333333,25,3462,16.0796627936,NOT
7804,8.333333333330001,2890,80,27.8012539685,BOT
7805,16.6666666667,80,2890,666.52892327,BOT
7806,0.0,1734,25,0.0,BOT
7807,43.75,3749,25,157.112419942,NOT
7808,58.3333333333,25,3749,16.0796627936,NOT
7809,43.75,4409,25,144.118860992,NOT
7810,58.3333333333,25,4409,16.0796627936,NOT
7811,43.75,1368,25,151.627614879,NOT
7812,58.3333333333,25,1368,16.0796627936,NOT
7813,43.75,1237,25,184.395115428,NOT
7814,58.3333333333,25,1237,16.0796627936,NOT
7815,0.0,2544,46615,5.19615242271,NOT
7816,0.0,46615,2544,0.0,NOT
7817,0.0,3218,46615,4.8,NOT
7818,0.0,46615,3218,3.46410161514,NOT
7819,0.0,3526,46615,5.19615242271,NOT
7820,0.0,46615,3526,0.0,NOT
7821,0.0,3714,25,0.0,BOT
7822,0.0,31037,4041,0.0,NOT
7823,0.0,7600,7600,9.83894756008,NOT
7824,0.0,7600,7600,204.85104495,NOT
7825,0.0,4616,6667,0.0,BOT
7826,0.0,7600,18641,0.0,NOT
7827,0.0,7600,7600,5.35936039645,NOT
7828,0.0,7600,7600,59.3129664015,NOT
7829,0.0,32234,52308,0.0,NOT
7830,0.0,29676,52942,0.0,NOT
7831,0.0,49444,29676,0.0,NOT
7832,0.0,29676,49444,0.0,NOT
7833,0.0,50468,29676,0.0,NOT
7834,0.0,29676,50468,0.0,NOT
7835,0.0,7600,7600,35.5,NOT
7836,0.0,7600,7600,35.0,NOT
7837,0.0,7600,7600,35.5,NOT
7838,0.0,7600,7600,35.0,NOT
7839,0.0,16001,31037,20.7846096908,NOT
7840,0.0,31037,16001,107.820162771,NOT
7841,0.0,7600,11862,0.0,NOT
7842,0.0,7600,7600,35.5,NOT
7843,0.0,7600,7600,35.0,NOT
7844,0.0,26590,29676,0.0,NOT
7845,0.0,29676,26590,0.0,NOT
7846,0.0,29676,9669,18.0,NOT
7847,0.0,9669,29676,103.23759005299999,NOT
7848,0.0,25383,32234,0.0,NOT
7849,0.0,32234,25383,0.0,NOT
7850,0.0,50773,32234,0.0,NOT
7851,0.0,32234,50773,0.0,NOT
7852,0.0,1624,6667,0.0,BOT
7853,0.0,6667,1624,0.0,BOT
7854,0.0,2951,6667,0.0,BOT
7855,0.0,31037,45583,0.0,NOT
7856,0.0,2144,32234,0.0,NOT
7857,0.0,7600,7600,8.90188708926,NOT
7858,0.0,7600,7600,110.328510043,NOT
7859,0.0,7600,7600,9.35966418252,NOT
7860,0.0,7600,7600,137.85540139,NOT
7861,0.0,11935,29676,0.0,NOT
7862,0.0,7600,7600,0.0,NOT
7863,0.0,30319,6885,16.5,NOT
7864,0.0,6885,30319,123.0,NOT
7865,0.0,46615,33819,0.0,NOT
7866,0.0,2280,6881,1.8856180831599998,NOT
7867,0.0,6881,2280,0.0,NOT
7868,0.0,3384,6881,1.8856180831599998,NOT
7869,0.0,6881,3384,0.0,NOT
7870,0.0,3695,6881,1.8856180831599998,NOT
7871,0.0,6881,3695,0.0,NOT
7872,0.0,52664,32234,0.0,NOT
7873,0.0,80,59766,0.0,BOT
7874,0.0,59766,80,0.0,BOT
7875,0.0,14646,32234,0.0,NOT
7876,0.0,32234,14646,0.0,NOT
7877,0.0,46615,16881,0.0,NOT
7878,0.0,2079,53,0.0,BOT
7879,0.0,53,2079,0.0,BOT
7880,0.0,2077,53,0.0,BOT
7881,0.0,53,2077,0.0,BOT
7882,0.0,26342,53,0.0,BOT
7883,0.0,53,26342,0.0,BOT
7884,0.0,37252,31037,0.0,NOT
7885,0.0,31037,37252,0.0,NOT
7886,0.0,30319,31914,0.0,NOT
7887,0.0,1638,48682,1.8856180831599998,NOT
7888,0.0,48682,1638,3.46410161514,NOT
7889,3.6691127418300002,1860,48682,34.373692010999996,NOT
7890,3.14561136479,48682,1860,207.47100572099998,NOT
7891,12.6582278481,1823,80,21.5621235561,NOT
7892,18.2692307692,80,1823,402.775244816,NOT
7893,37.9310344828,2067,80,30.541002689000003,NOT
7894,36.2068965517,80,2067,299.23614883700003,NOT
7895,17.9487179487,2388,80,26.464147158200003,NOT
7896,20.4545454545,80,2388,488.55284857099997,NOT
7897,12.987012987,3237,80,23.810632008800003,NOT
7898,21.875,80,3237,351.99029204,NOT
7899,0.0,50729,32234,0.0,NOT
7900,0.0,32234,50729,0.0,NOT
7901,0.0,28906,29676,0.0,NOT
7902,0.0,29676,28906,0.0,NOT
7903,0.0,9218,4041,0.0,NOT
7904,0.0,32234,53207,0.0,NOT
7905,0.0,53207,32234,0.0,NOT
7906,0.0,46615,22860,0.0,NOT
7907,0.0,22860,46615,0.0,NOT
7908,33.3333333333,1949,80,132.55522958,NOT
7909,0.0,80,1949,0.0,NOT
7910,33.3333333333,1950,80,103.82463848,NOT
7911,0.0,80,1950,0.0,NOT
7912,33.3333333333,1951,80,132.55522958,NOT
7913,0.0,80,1951,0.0,NOT
7914,33.3333333333,1952,80,103.82463848,NOT
7915,0.0,80,1952,0.0,NOT
7916,33.3333333333,1953,80,103.82463848,NOT
7917,0.0,80,1953,0.0,NOT
7918,33.3333333333,1954,80,103.82463848,NOT
7919,0.0,80,1954,0.0,NOT
7920,7.47663551402,1977,80,103.821629424,NOT
7921,5.755395683450001,80,1977,364.591622629,NOT
7922,10.0,1978,80,124.984693438,NOT
7923,7.1428571428600005,80,1978,421.42956567699997,NOT
7924,16.363636363599998,2145,80,228.417548645,NOT
7925,14.0625,80,2145,508.32774918,NOT
7926,12.9411764706,2146,80,207.66257565799998,NOT
7927,10.891089108900001,80,2146,476.293047556,NOT
7928,14.8936170213,2376,80,226.073040113,NOT
7929,13.2075471698,80,2376,524.420206046,NOT
7930,50.0,2379,80,326.372588197,NOT
7931,87.5,80,2379,28.2087641523,NOT
7932,21.428571428599998,1981,80,144.981367557,NOT
7933,23.0769230769,1982,80,148.411908803,NOT
7934,17.6470588235,80,1981,647.898786363,NOT
7935,20.0,80,1982,645.425179414,NOT
7936,42.8571428571,2149,80,318.895606999,NOT
7937,42.8571428571,2150,80,320.866429073,NOT
7938,75.0,80,2150,37.3856590152,NOT
7939,75.0,80,2149,37.529988009600004,NOT
7940,0.0,2265,16000,5.65685424949,NOT
7941,0.0,16000,2265,0.0,NOT
7942,0.0,2790,16000,5.65685424949,NOT
7943,0.0,16000,2790,0.0,NOT
7944,0.0,3481,16000,5.65685424949,NOT
7945,0.0,16000,3481,0.0,NOT
7946,0.0,4579,16000,5.65685424949,NOT
7947,0.0,16000,4579,0.0,NOT
7948,0.0,2499,16000,5.65685424949,NOT
7949,0.0,16000,2499,0.0,NOT
7950,0.0,2633,16000,5.65685424949,NOT
7951,0.0,16000,2633,0.0,NOT
7952,0.0,3555,16000,5.65685424949,NOT
7953,0.0,16000,3555,0.0,NOT
7954,0.0,4747,16000,5.65685424949,NOT
7955,0.0,16000,4747,0.0,NOT
7956,20.0,2167,6969,62.1739495287,NOT
7957,25.0,6969,2167,45.7274534607,NOT
7958,20.0,2168,6969,125.68595784700001,NOT
7959,25.0,6969,2168,172.94724629200002,NOT
7960,3.6834924965900004,2197,16000,22.9940531559,NOT
7961,21.9082908754,16000,2197,309.72401065099996,NOT
7962,0.0,3803,16000,5.65685424949,NOT
7963,0.0,16000,3803,0.0,NOT
7964,0.0,4316,6969,5.65685424949,NOT
7965,0.0,6969,4316,0.0,NOT
7966,0.0,4386,6969,5.65685424949,NOT
7967,0.0,6969,4386,0.0,NOT
7968,0.0,4467,6969,5.65685424949,NOT
7969,0.0,6969,4467,0.0,NOT
7970,0.0,4562,6969,5.65685424949,NOT
7971,0.0,6969,4562,0.0,NOT
7972,0.0,4573,16000,5.65685424949,NOT
7973,0.0,16000,4573,0.0,NOT
7974,0.0,4646,6969,5.65685424949,NOT
7975,0.0,6969,4646,0.0,NOT
7976,0.0,4817,6969,5.65685424949,NOT
7977,0.0,6969,4817,0.0,NOT
7978,0.0,29208,31037,0.0,NOT
7979,0.0,31037,29208,0.0,NOT
7980,0.0,59749,29676,28.0,NOT
7981,0.0,29676,59749,101.765355107,NOT
7982,0.0,43748,29676,0.0,NOT
7983,0.0,29676,21018,18.0,NOT
7984,0.0,21018,29676,109.5,NOT
7985,0.0,6881,32234,0.0,NOT
7986,0.0,46615,35466,0.0,NOT
7987,0.0,6000,1433,0.0,BOT
7988,0.0,1433,6000,0.0,BOT
7989,19.2307692308,1077,80,136.889256843,NOT
7990,32.5581395349,1078,80,161.395677233,NOT
7991,18.75,1079,80,137.596500228,NOT
7992,24.0,1080,80,150.58472698100002,NOT
7993,35.7142857143,80,1077,1596.27465541,NOT
7994,54.1666666667,80,1078,1615.66665592,NOT
7995,23.809523809499996,80,1079,1592.1227689999998,NOT
7996,42.8571428571,80,1080,1782.98924076,NOT
7997,9.80392156863,1113,80,105.747663062,NOT
7998,15.625,80,1113,1951.28051681,NOT
7999,28.5714285714,1159,80,124.894077571,NOT
8000,16.6666666667,1160,80,103.04961049,NOT
8001,16.6666666667,80,1160,564.35764862,NOT
8002,20.0,80,1159,901.6053238530001,NOT
8003,18.5185185185,1061,80,135.15393855,NOT
8004,27.2727272727,80,1061,1582.80037137,NOT
8005,13.7931034483,1071,80,123.31857952899999,NOT
8006,15.0,80,1071,1648.50893234,NOT
8007,14.2857142857,1083,80,142.02486129,NOT
8008,25.0,80,1083,595.740033488,NOT
8009,0.0,50958,31037,0.0,NOT
8010,0.0,31037,57966,0.0,NOT
8011,0.0,10883,21026,0.0,NOT
8012,0.0,10883,57446,7.133644853010002,NOT
8013,0.0,57446,10883,2.5,NOT
8014,0.0,7600,21454,12.268331863,NOT
8015,0.0,21454,7600,190.796733725,NOT
8016,43.75,3201,25,192.616999753,NOT
8017,58.3333333333,25,3201,16.0796627936,NOT
8018,0.0,57460,29676,0.0,NOT
8019,0.0,29676,57460,0.0,NOT
8020,0.0,7600,1662,0.0,NOT
8021,0.0,58208,32234,0.0,NOT
8022,0.0,55389,32234,0.0,NOT
8023,0.0,32234,55389,15.1677015925,NOT
8024,0.0,19153,31037,0.0,NOT
8025,0.0,31037,19153,0.0,NOT
8026,0.0,31576,32234,0.0,NOT
8027,0.0,32234,31576,0.0,NOT
8028,0.0,7600,29233,0.0,NOT
8029,0.0,7600,29233,33.4697209762,NOT
8030,0.0,29233,7600,35.0,NOT
8031,0.0,29952,29676,0.0,NOT
8032,0.0,29676,29952,0.0,NOT
8033,0.0,7600,7600,0.0,NOT
8034,0.0,9180,7600,0.0,NOT
8035,0.0,7600,9180,0.0,NOT
8036,0.0,2578,25,0.0,BOT
8037,0.0,7600,7600,9.48004271452,NOT
8038,0.0,7600,7600,88.50916109209999,NOT
8039,0.0,7600,7600,33.4697209762,NOT
8040,0.0,7600,7600,30.3108891325,NOT
8041,0.0,10883,6265,0.0,NOT
8042,25.8333333333,3382,80,25.9506529569,NOT
8043,15.656565656600002,80,3382,437.16924220699997,NOT
8044,43.75,3413,80,30.791067596799998,NOT
8045,31.1111111111,80,3413,545.931328495,NOT
8046,3.8961038961,3523,80,14.4214580873,NOT
8047,4.49826989619,80,3523,217.44160331400002,NOT
8048,0.813008130081,3669,80,20.929769662200002,NOT
8049,2.62008733624,80,3669,196.441039638,NOT
8050,21.985815602800002,3836,80,24.550858040999998,NOT
8051,15.656565656600002,80,3836,437.16924220699997,NOT
8052,0.0,65535,29676,24.0,NOT
8053,0.0,29676,65535,124.5,NOT
8054,0.0,10883,35044,2.0,NOT
8055,0.0,35044,10883,0.0,NOT
8056,0.0,41533,31037,0.0,NOT
8057,0.0,31037,41533,0.0,NOT
8058,0.0,46615,25768,0.0,NOT
8059,7.692307692310001,1093,80,89.7244961373,NOT
8060,4.7619047619,1092,80,71.7021427777,NOT
8061,12.5,80,1093,2086.48243163,NOT
8062,7.692307692310001,80,1092,1886.31707162,NOT
8063,23.0769230769,1071,80,134.793596322,NOT
8064,60.0,80,1071,1458.55073275,NOT
8065,26.6666666667,1089,80,141.33009430299998,NOT
8066,23.0769230769,1090,80,133.136936224,NOT
8067,50.0,80,1089,1551.15068175,NOT
8068,50.0,80,1090,1747.09450867,NOT
8069,13.043478260899999,1062,80,116.223102464,NOT
8070,19.3548387097,80,1062,1428.73397236,NOT
8071,0.0,1064,80,4.0,NOT
8072,0.0,1065,80,4.0,NOT
8073,0.0,80,1064,0.0,NOT
8074,0.0,80,1065,0.0,NOT
8075,6.451612903230001,1066,80,85.53996942,NOT
8076,9.58904109589,80,1066,1846.02431263,NOT
8077,0.0,32931,29676,0.0,NOT
8078,0.0,29676,32931,0.0,NOT
8079,0.0,30319,47616,0.0,NOT
8080,0.0,47616,30319,0.0,NOT
8081,0.0,30319,6200,0.0,NOT
8082,0.0,6200,30319,0.0,NOT
8083,0.0,30319,46479,3.0,NOT
8084,0.0,30319,28537,0.0,NOT
