,avg_byte,var_byte,protocol,pack_exc,byte_exc,class
8645,46.7,309.61,TCP,10,467,BOT
8646,971.2307692310001,451384.33136099996,TCP,13,12626,BOT
8647,51.571428571400006,636.530612245,TCP,7,361,BOT
8648,680.875,431372.359375,TCP,8,5447,BOT
8649,44.6666666667,238.755555556,TCP,15,670,BOT
8650,1199.65,316217.9275,TCP,20,23993,BOT
8651,44.8125,278.40234375,TCP,16,717,BOT
8652,1199.19047619,311763.201814,TCP,21,25183,BOT
8653,44.6666666667,238.755555556,TCP,15,670,BOT
8654,1199.65,316217.9275,TCP,20,23993,BOT
8655,44.0625,190.55859375,TCP,16,705,BOT
8656,48.3333333333,436.444444444,TCP,9,435,BOT
8657,1210.86956522,307868.11342199997,TCP,23,27850,BOT
8658,992.083333333,425311.40972199995,TCP,12,11905,BOT
8659,44.6,231.173333333,TCP,15,669,BOT
8660,1167.1,340166.59,TCP,20,23342,BOT
8661,47.636363636400006,472.595041322,TCP,11,524,BOT
8662,1045.66666667,417685.822222,TCP,15,15685,BOT
8663,54.1666666667,798.138888889,TCP,6,325,BOT
8664,609.571428571,311396.530612,TCP,7,4267,BOT
8665,48.7777777778,490.172839506,TCP,9,439,BOT
8666,969.0909090910001,448730.44628100004,TCP,11,10660,BOT
8667,51.4444444444,878.9135802469999,TCP,9,463,BOT
8668,957.083333333,434522.24305600004,TCP,12,11485,BOT
8669,49.0,439.0,TCP,8,392,BOT
8670,848.2,450814.76,TCP,10,8482,BOT
8671,47.8125,798.52734375,TCP,16,765,BOT
8672,1251.32,271095.8976,TCP,25,31283,BOT
8673,49.7272727273,802.198347107,TCP,11,547,BOT
8674,1064.57142857,396143.67346900003,TCP,14,14904,BOT
8675,54.1666666667,798.138888889,TCP,6,325,BOT
8676,609.571428571,311396.530612,TCP,7,4267,BOT
8677,54.0,777.333333333,TCP,6,324,BOT
8678,251.5,139402.583333,TCP,6,1509,BOT
8679,51.285714285699996,601.918367347,TCP,7,359,BOT
8680,125.5,14526.583333300001,TCP,6,753,BOT
8681,44.0625,190.55859375,TCP,16,705,BOT
8682,1210.86956522,307868.11342199997,TCP,23,27850,BOT
8683,50.2,785.96,TCP,10,502,BOT
8684,1036.15384615,411431.668639,TCP,13,13470,BOT
8685,46.7,309.61,TCP,10,467,BOT
8686,971.2307692310001,451384.33136099996,TCP,13,12626,BOT
8687,53.8571428571,948.693877551,TCP,7,377,BOT
8688,749.875,452848.609375,TCP,8,5999,BOT
8689,48.7272727273,633.6528925619999,TCP,11,536,BOT
8690,1074.5,403029.75,TCP,16,17192,BOT
8691,52.5,602.583333333,TCP,6,315,BOT
8692,423.16666666699996,212560.805556,TCP,6,2539,BOT
8693,50.5,837.05,TCP,10,505,BOT
8694,997.384615385,423122.08284,TCP,13,12966,BOT
8695,48.818181818199996,648.148760331,TCP,11,537,BOT
8696,1046.35714286,400914.515306,TCP,14,14649,BOT
8697,48.1538461538,566.4378698219999,TCP,13,626,BOT
8698,1021.29411765,428807.031142,TCP,17,17362,BOT
8699,50.0,654.2222222219999,TCP,9,450,BOT
8700,990.1818181819999,455523.966942,TCP,11,10892,BOT
8701,55.428571428599994,1199.67346939,TCP,7,388,BOT
8702,724.5,437201.75,TCP,8,5796,BOT
8703,47.4615384615,558.556213018,TCP,13,617,BOT
8704,1104.5,382303.95,TCP,20,22090,BOT
8705,49.1,612.49,TCP,10,491,BOT
8706,971.2307692310001,451384.33136099996,TCP,13,12626,BOT
8707,47.2727272727,424.19834710699996,TCP,11,520,BOT
8708,1064.35714286,396149.658163,TCP,14,14901,BOT
8709,49.8,720.36,TCP,10,498,BOT
8710,1054.42857143,397736.102041,TCP,14,14762,BOT
8711,49.363636363599994,738.5950413219999,TCP,11,543,BOT
8712,1109.66666667,383808.488889,TCP,15,16645,BOT
8713,48.2,486.76,TCP,10,482,BOT
8714,1025.57142857,416897.244898,TCP,14,14358,BOT
8715,50.0909090909,868.446280992,TCP,11,551,BOT
8716,1086.8,382744.426667,TCP,15,16302,BOT
8717,51.3333333333,860.4444444439999,TCP,9,462,BOT
8718,968.416666667,428589.243056,TCP,12,11621,BOT
8719,51.285714285699996,601.918367347,TCP,7,359,BOT
8720,710.2222222219999,500538.17283999996,TCP,9,6392,BOT
8721,48.0,0.0,TCP,4,192,BOT
8722,48.0,0.0,TCP,4,192,BOT
8723,48.0,0.0,TCP,6,288,BOT
8724,53.5,583.75,TCP,8,428,NOT
8725,665.5,431866.0,TCP,8,5324,NOT
8726,51.5,757.75,TCP,8,412,NOT
8727,785.0,437123.11111099995,TCP,9,7065,NOT
8728,51.375,739.734375,TCP,8,411,NOT
8729,753.5555555560001,456541.80246899993,TCP,9,6782,NOT
8730,51.125,704.359375,TCP,8,409,NOT
8731,751.2222222219999,458613.283951,TCP,9,6761,NOT
8732,51.375,739.734375,TCP,8,411,NOT
8733,781.4444444439999,438525.58024700003,TCP,9,7033,NOT
8734,55.0,787.0,TCP,8,440,NOT
8735,768.333333333,445471.55555600004,TCP,9,6915,NOT
8736,58.4,1085.44,TCP,5,292,NOT
8737,314.25,221283.1875,TCP,4,1257,NOT
8738,86.8333333333,700.138888889,UDP,12,1042,NOT
8739,111.0,1225.0,UDP,2,222,NOT
8740,43.2711864407,570.468830796,TCP,118,5106,BOT
8741,2339.91071429,1138451.2956,TCP,56,131035,BOT
8742,43.2711864407,570.468830796,TCP,118,5106,BOT
8743,2299.56140351,1568093.01816,TCP,57,131075,BOT
8744,48.0,0.0,TCP,6,288,NOT
8745,118.125,18149.109375,TCP,16,1890,NOT
8746,749.714285714,934589.346939,TCP,7,5248,NOT
8747,158.0,53833.6,TCP,10,1580,NOT
8748,234.33333333299998,72464.2222222,HTTP,3,703,NOT
8749,216.75,57057.9375,TCP,16,3468,NOT
8750,406.83333333300004,235901.138889,HTTP,6,2441,NOT
8751,118.125,18149.109375,TCP,16,1890,NOT
8752,867.666666667,1574619.55556,TCP,6,5206,NOT
8753,157.8,53648.16,TCP,10,1578,NOT
8754,327.5,78120.25,HTTP,2,655,NOT
8755,118.125,18149.109375,TCP,16,1890,NOT
8756,867.833333333,1575516.47222,TCP,6,5207,NOT
8757,157.8,53648.16,TCP,10,1578,NOT
8758,345.5,88506.25,HTTP,2,691,NOT
8759,74.75,10623.539351899999,TCP,216,16146,NOT
8760,3192.07936508,4087310.70799,TCP,63,201101,NOT
8761,75.7352941176,11078.5181661,TCP,136,10300,NOT
8762,3767.3125,7862314.40234,TCP,32,120554,NOT
8763,80.25,10712.4375,TCP,16,1284,NOT
8764,1151.0,1471859.0,TCP,4,4604,NOT
8765,112.16,18944.9344,TCP,50,5608,NOT
8766,110.548387097,19204.0541103,TCP,62,6854,NOT
8767,1852.20833333,2096657.5816,TCP,24,44453,NOT
8768,1620.47368421,1143711.30194,TCP,19,30789,NOT
8769,129.0,0.0,UDP,1,129,NOT
8770,126.0,0.0,UDP,4,504,NOT
8771,81.6339285714,61.785634566300004,UDP,112,9143,NOT
8772,1075.41666667,8187.49305556,UDP,672,722680,NOT
8773,83.44444444439999,10.4691358025,UDP,9,751,NOT
8774,1025.03030303,53974.332415100005,UDP,66,67652,NOT
8775,81.8701298701,77.0220947883,UDP,77,6304,NOT
8776,1070.06763285,13215.319097299998,UDP,414,443008,NOT
8777,126.0,0.0,UDP,1,126,NOT
8778,330.0,0.0,UDP,2,660,NOT
8779,47.0,0.0,UDP,1,47,NOT
8780,152.0,0.0,UDP,1,152,NOT
8781,48.0,0.0,TCP,6,288,BOT
8782,48.0,0.0,TCP,6,288,BOT
8783,110.0,247.6,UDP,5,550,NOT
8784,157.2,14004.16,UDP,5,786,NOT
8785,131.0,0.0,UDP,1,131,NOT
8786,326.0,0.0,UDP,2,652,NOT
8787,131.0,0.0,UDP,1,131,NOT
8788,326.0,0.0,UDP,2,652,NOT
8789,93.0,0.0,UDP,1,93,NOT
8790,135.0,0.0,UDP,1,135,NOT
8791,95.0,0.0,UDP,1,95,NOT
8792,82.5,156.25,UDP,2,165,NOT
8793,53.8,696.56,TCP,15,807,BOT
8794,437.66666666699996,156066.222222,TCP,6,2626,BOT
8795,47.9565217391,406.34593572800003,TCP,46,2206,BOT
8796,1368.46551724,140492.179845,TCP,58,79371,BOT
8797,48.9090909091,662.809917355,TCP,11,538,BOT
8798,253.5,133362.75,TCP,4,1014,BOT
8799,48.0,586.666666667,TCP,12,576,BOT
8800,593.0,430085.0,TCP,6,3558,BOT
8801,58.8,1138.56,TCP,5,294,BOT
8802,104.2,15484.96,TCP,5,521,BOT
8803,131.0,0.0,UDP,1,131,NOT
8804,326.0,0.0,UDP,2,652,NOT
8805,98.6666666667,1120.22222222,UDP,3,296,NOT
8806,111.0,1225.0,UDP,4,444,NOT
8807,50.0,4.0,TCP,2,100,NOT
8808,48.0,16.0,TCP,2,96,NOT
8809,52.0,0.0,TCP,1,52,NOT
8810,52.0,0.0,TCP,1,52,NOT
8811,46.6666666667,14.222222222200001,TCP,3,140,NOT
8812,48.0,16.0,TCP,2,96,NOT
8813,46.6666666667,14.222222222200001,TCP,3,140,NOT
8814,48.0,16.0,TCP,2,96,NOT
8815,46.6666666667,14.222222222200001,TCP,3,140,NOT
8816,52.0,0.0,TCP,1,52,NOT
8817,128.0,0.0,UDP,1,128,NOT
8818,131.0,0.0,UDP,1,131,NOT
8819,326.0,0.0,UDP,2,652,NOT
8820,86.8125,22476.2773438,TCP,16,1389,NOT
8821,54.0,254.28571428599997,TCP,14,756,NOT
8822,131.0,0.0,UDP,2,262,NOT
8823,326.0,0.0,UDP,4,1304,NOT
8824,131.0,0.0,UDP,1,131,NOT
8825,326.0,0.0,UDP,2,652,NOT
8826,131.0,0.0,UDP,1,131,NOT
8827,326.0,0.0,UDP,2,652,NOT
8828,131.0,0.0,UDP,1,131,NOT
8829,326.0,0.0,UDP,2,652,NOT
8830,126.0,0.0,UDP,4,504,NOT
8831,126.0,0.0,UDP,4,504,NOT
8832,126.0,0.0,UDP,2,252,NOT
8833,330.0,0.0,UDP,1,330,NOT
8834,110.5,1260.25,UDP,2,221,NOT
8835,111.0,1225.0,UDP,4,444,NOT
8836,135.0,0.0,UDP,1,135,NOT
8837,86.8333333333,700.138888889,UDP,6,521,NOT
8838,87.6666666667,680.555555556,UDP,12,1052,NOT
8839,110.5,1260.25,UDP,2,221,NOT
8840,111.0,1225.0,UDP,4,444,NOT
8841,110.5,1260.25,UDP,2,221,NOT
8842,111.0,1225.0,UDP,4,444,NOT
8843,75.0,0.0,UDP,1,75,NOT
8844,76.0,0.0,UDP,2,152,NOT
8845,135.0,0.0,UDP,1,135,NOT
8846,98.6666666667,1120.22222222,UDP,3,296,NOT
8847,99.3333333333,1088.88888889,UDP,6,596,NOT
8848,98.6666666667,1120.22222222,UDP,3,296,NOT
8849,99.3333333333,1088.88888889,UDP,6,596,NOT
8850,126.0,0.0,UDP,2,252,NOT
8851,330.0,0.0,UDP,1,330,NOT
8852,135.0,0.0,UDP,1,135,NOT
8853,126.0,0.0,UDP,4,504,NOT
8854,295.0,0.0,UDP,1,295,NOT
8855,126.0,0.0,UDP,2,252,NOT
8856,330.0,0.0,UDP,1,330,NOT
8857,110.5,1260.25,UDP,2,221,NOT
8858,111.0,1225.0,UDP,4,444,NOT
8859,75.0,0.0,UDP,4,300,NOT
8860,76.0,0.0,UDP,8,608,NOT
8861,85.4054054054,114.78159240299999,UDP,37,3160,NOT
8862,1062.47761194,20251.3539764,UDP,268,284744,NOT
8863,89.0769230769,126.99408284,UDP,91,8106,NOT
8864,1077.43052392,6279.73947831,UDP,878,945984,NOT
8865,88.2714285714,117.312040816,UDP,70,6179,NOT
8866,1068.6875,14790.152343799999,UDP,640,683960,NOT
8867,89.5890410959,113.474948396,UDP,73,6540,NOT
8868,1075.04347826,8540.12854442,UDP,644,692328,NOT
8869,84.625,20018.484375,TCP,16,1354,NOT
8870,56.3333333333,258.555555556,TCP,12,676,NOT
8871,88.25,23712.8125,TCP,16,1412,NOT
8872,56.3333333333,258.555555556,TCP,12,676,NOT
8873,86.9375,22995.4335938,TCP,16,1391,NOT
8874,56.3333333333,258.555555556,TCP,12,676,NOT
8875,48.0,0.0,TCP,6,288,BOT
8876,48.0,0.0,TCP,6,288,BOT
8877,87.875,23120.859375,TCP,16,1406,NOT
8878,56.3333333333,258.555555556,TCP,12,676,NOT
8879,131.0,0.0,UDP,1,131,NOT
8880,326.0,0.0,UDP,2,652,NOT
8881,86.7692307692,314.177514793,UDP,13,1128,NOT
8882,1011.9,64195.39,UDP,80,80952,NOT
8883,135.0,0.0,UDP,1,135,NOT
8884,135.0,0.0,UDP,1,135,NOT
8885,129.0,0.0,UDP,1,129,NOT
8886,135.0,0.0,UDP,1,135,NOT
8887,54.0,0.0,UDP,1,54,NOT
8888,135.0,0.0,UDP,1,135,NOT
8889,126.0,0.0,UDP,4,504,NOT
8890,126.0,0.0,UDP,2,252,NOT
8891,309.0,0.0,UDP,1,309,NOT
8892,126.0,0.0,UDP,4,504,NOT
8893,126.0,0.0,UDP,8,1008,NOT
8894,309.0,0.0,UDP,1,309,NOT
8895,126.0,0.0,UDP,4,504,NOT
8896,126.0,0.0,UDP,4,504,NOT
8897,126.0,0.0,UDP,2,252,NOT
8898,309.0,0.0,UDP,1,309,NOT
8899,84.97435897439999,109.87113741,UDP,39,3314,NOT
8900,1063.10144928,19677.3955051,UDP,276,293416,NOT
8901,110.5,1260.25,UDP,2,221,NOT
8902,111.0,1225.0,UDP,4,444,NOT
8903,110.5,1260.25,UDP,2,221,NOT
8904,111.0,1225.0,UDP,4,444,NOT
8905,138.0,0.0,UDP,1,138,NOT
8906,75.0,0.0,UDP,8,600,NOT
8907,129.0,0.0,UDP,1,129,NOT
8908,81.4787234043,68.8027387958,UDP,188,15318,NOT
8909,1067.78947368,15839.0990544,UDP,1102,1176704,NOT
8910,135.0,0.0,UDP,1,135,NOT
8911,54.5,20.25,UDP,2,109,NOT
8912,66.0,0.0,UDP,1,66,NOT
8913,85.112244898,68.3649521033,UDP,196,16682,NOT
8914,1073.58844765,9912.36492069,UDP,277,297384,NOT
8915,98.6197916667,520.652316623,UDP,384,37870,NOT
8916,1081.77297297,2138.47818846,UDP,1295,1400896,NOT
8917,110.5,1260.25,UDP,2,221,NOT
8918,111.0,1225.0,UDP,4,444,NOT
8919,110.5,1260.25,UDP,2,221,NOT
8920,111.0,1225.0,UDP,4,444,NOT
8921,110.5,1260.25,UDP,2,221,NOT
8922,111.0,1225.0,UDP,4,444,NOT
8923,98.6666666667,1120.22222222,UDP,3,296,NOT
8924,99.3333333333,1088.88888889,UDP,6,596,NOT
8925,110.5,1260.25,UDP,2,221,NOT
8926,111.0,1225.0,UDP,4,444,NOT
8927,98.6666666667,1120.22222222,UDP,3,296,NOT
8928,99.3333333333,1088.88888889,UDP,6,596,NOT
8929,110.5,1260.25,UDP,2,221,NOT
8930,111.0,1225.0,UDP,4,444,NOT
8931,110.5,1260.25,UDP,2,221,NOT
8932,111.0,1225.0,UDP,4,444,NOT
8933,94.0666666667,28638.062222200002,TCP,15,1411,NOT
8934,54.0,254.28571428599997,TCP,14,756,NOT
8935,138.0,0.0,UDP,1,138,NOT
8936,135.0,0.0,UDP,1,135,NOT
8937,126.0,0.0,UDP,4,504,NOT
8938,330.0,0.0,UDP,2,660,NOT
8939,96.0,450.0,UDP,12,1152,NOT
8940,154.0,8248.33333333,UDP,6,924,NOT
8941,75.0,0.0,UDP,8,600,NOT
8942,110.5,1260.25,UDP,4,442,NOT
8943,111.0,1225.0,UDP,2,222,NOT
8944,75.0,0.0,UDP,4,300,NOT
8945,76.0,0.0,UDP,8,608,NOT
8946,98.6666666667,1120.22222222,UDP,6,592,NOT
8947,111.0,1225.0,UDP,2,222,NOT
8948,103.666666667,908.5555555560001,UDP,12,1244,NOT
8949,694.8,227704.96,UDP,5,3474,NOT
8950,75.0,0.0,UDP,2,150,NOT
8951,76.0,0.0,UDP,1,76,NOT
8952,138.0,0.0,UDP,1,138,NOT
8953,126.0,0.0,UDP,2,252,NOT
8954,330.0,0.0,UDP,1,330,NOT
8955,82.5731707317,68.8544021416,UDP,82,6771,NOT
8956,1065.22605364,18068.5351066,UDP,522,556048,NOT
8957,83.0649350649,71.2295496711,UDP,77,6396,NOT
8958,1072.60079051,10841.4098017,UDP,506,542736,NOT
8959,110.5,1260.25,UDP,2,221,NOT
8960,111.0,1225.0,UDP,4,444,NOT
8961,85.6136363636,120.646177686,UDP,88,7534,NOT
8962,1064.24657534,18621.8022143,UDP,146,155380,NOT
8963,75.0,0.0,UDP,1,75,NOT
8964,76.0,0.0,UDP,2,152,NOT
8965,940.0,124416.0,UDP,7,6580,NOT
8966,86.13793103450001,137.498216409,UDP,58,4996,NOT
8967,135.0,0.0,UDP,1,135,NOT
8968,87.35,98.2875,UDP,200,17470,NOT
8969,1076.28647215,7304.76674007,UDP,377,405760,NOT
8970,75.0,0.0,UDP,2,150,NOT
8971,101.0,821.4285714289999,UDP,14,1414,NOT
8972,891.733333333,148083.662222,UDP,15,13376,NOT
8973,126.0,0.0,UDP,1,126,NOT
8974,330.0,0.0,UDP,2,660,NOT
8975,75.0,0.0,UDP,2,150,NOT
8976,87.5625,117.704427083,UDP,96,8406,NOT
8977,1069.93170732,13342.3367995,UDP,205,219336,NOT
8978,110.5,1260.25,UDP,2,221,NOT
8979,111.0,1225.0,UDP,4,444,NOT
8980,135.0,0.0,UDP,1,135,NOT
8981,87.6170212766,119.385242191,UDP,94,8236,NOT
8982,1069.65174129,13603.8389149,UDP,201,215000,NOT
8983,110.5,1260.25,UDP,2,221,NOT
8984,111.0,1225.0,UDP,4,444,NOT
8985,75.0,0.0,UDP,2,150,NOT
8986,54.0,0.0,UDP,1,54,NOT
8987,54.0,0.0,UDP,1,54,NOT
8988,54.5,20.25,eDonkey,2,109,NOT
8989,55.0,0.0,eDonkey,1,55,NOT
8990,48.0,0.0,TCP,4,192,BOT
8991,139.66666666700002,398.22222222199997,UDP,9,1257,NOT
8992,252.33333333299998,12234.888888899999,UDP,18,4542,NOT
8993,48.0,0.0,TCP,4,192,BOT
8994,149.5,240.25,UDP,2,299,NOT
8995,326.0,0.0,UDP,2,652,NOT
8996,126.0,0.0,UDP,4,504,NOT
8997,300.0,0.0,UDP,2,600,NOT
8998,126.0,0.0,UDP,4,504,NOT
8999,295.0,0.0,UDP,2,590,NOT
9000,126.0,0.0,UDP,4,504,NOT
9001,295.0,0.0,UDP,2,590,NOT
9002,104.666666667,274.88888888900004,UDP,3,314,NOT
9003,179.0,15129.0,UDP,2,358,NOT
9004,95.0,0.0,UDP,1,95,NOT
9005,74.0,0.0,UDP,1,74,NOT
9006,95.0,0.0,UDP,1,95,NOT
9007,110.5,1260.25,UDP,2,221,NOT
9008,111.0,1225.0,UDP,4,444,NOT
9009,75.0,0.0,UDP,2,150,NOT
9010,75.0,0.0,UDP,1,75,NOT
9011,76.0,0.0,UDP,2,152,NOT
9012,110.5,1260.25,UDP,2,221,NOT
9013,111.0,1225.0,UDP,4,444,NOT
9014,131.0,0.0,UDP,3,393,NOT
9015,326.0,0.0,UDP,6,1956,NOT
9016,131.0,0.0,UDP,1,131,NOT
9017,326.0,0.0,UDP,2,652,NOT
9018,54.0,0.0,UDP,1,54,NOT
9019,95.0,0.0,UDP,1,95,NOT
9020,54.0,0.0,UDP,1,54,NOT
9021,66.0,0.0,UDP,1,66,NOT
9022,88.825,271.944375,UDP,80,7106,NOT
9023,1038.20560748,42836.3315573,UDP,107,111088,NOT
9024,75.0,0.0,UDP,1,75,NOT
9025,76.0,0.0,UDP,2,152,NOT
9026,75.0,0.0,UDP,1,75,NOT
9027,76.0,0.0,UDP,2,152,NOT
9028,48.0,0.0,TCP,6,288,BOT
9029,40.0,0.0,TCP,3,120,BOT
9030,129.0,0.0,UDP,1,129,NOT
9031,131.0,0.0,UDP,1,131,NOT
9032,326.0,0.0,UDP,2,652,NOT
9033,131.0,0.0,UDP,1,131,NOT
9034,326.0,0.0,UDP,2,652,NOT
9035,131.8,2.56,UDP,5,659,NOT
9036,326.0,0.0,UDP,5,1630,NOT
9037,135.0,0.0,UDP,1,135,NOT
9038,296.0,0.0,UDP,1,296,NOT
9039,88.0161290323,109.306191467,UDP,62,5457,NOT
9040,1067.05415162,15647.141471899999,UDP,554,591148,NOT
9041,84.4186046512,106.010816658,UDP,43,3630,NOT
9042,1058.39864865,23633.6045928,UDP,296,313286,NOT
9043,114.0,361.0,UDP,2,228,NOT
9044,179.0,15129.0,UDP,2,358,NOT
9045,95.0,0.0,UDP,1,95,NOT
9046,131.0,0.0,UDP,1,131,NOT
9047,326.0,0.0,UDP,2,652,NOT
9048,126.0,0.0,UDP,6,756,NOT
9049,300.0,0.0,UDP,2,600,NOT
9050,126.0,0.0,UDP,2,252,NOT
9051,300.0,0.0,UDP,1,300,NOT
9052,131.0,0.0,UDP,1,131,NOT
9053,326.0,0.0,UDP,2,652,NOT
9054,82.0438596491,60.2875500154,UDP,228,18706,NOT
9055,1068.25,15627.9375,UDP,64,68368,NOT
9056,48.0,0.0,TCP,4,192,BOT
9057,48.0,0.0,TCP,6,288,BOT
9058,131.0,0.0,UDP,1,131,NOT
9059,326.0,0.0,UDP,2,652,NOT
9060,135.0,0.0,UDP,1,135,NOT
9061,75.0,0.0,UDP,2,150,NOT
9062,103.666666667,908.5555555560001,UDP,12,1244,NOT
9063,889.4,151721.64,UDP,10,8894,NOT
9064,75.0,0.0,UDP,2,150,NOT
9065,76.0,0.0,UDP,1,76,NOT
9066,59.6666666667,1640.55555556,TCP,6,358,NOT
9067,518.333333333,370665.888889,TCP,6,3110,NOT
9068,126.0,0.0,UDP,4,504,NOT
9069,82.675,126.119375,UDP,80,6614,NOT
9070,946.666666667,113318.222222,UDP,21,19880,NOT
9071,54.0,0.0,UDP,1,54,NOT
9072,135.0,0.0,UDP,1,135,NOT
9073,108.0,324.0,UDP,8,864,NOT
9074,75.0,0.0,UDP,4,300,NOT
9075,76.0,0.0,UDP,8,608,NOT
9076,126.0,0.0,UDP,4,504,NOT
9077,126.0,0.0,UDP,4,504,NOT
9078,110.5,1260.25,UDP,2,221,NOT
9079,111.0,1225.0,UDP,4,444,NOT
9080,87.7580645161,106.667273673,UDP,124,10882,NOT
9081,1072.41767068,11013.4480412,UDP,249,267032,NOT
9082,75.0,0.0,UDP,4,300,NOT
9083,110.5,1260.25,UDP,2,221,NOT
9084,111.0,1225.0,UDP,4,444,NOT
9085,110.5,1260.25,UDP,2,221,NOT
9086,111.0,1225.0,UDP,4,444,NOT
9087,110.5,1260.25,UDP,2,221,NOT
9088,111.0,1225.0,UDP,4,444,NOT
9089,110.5,1260.25,UDP,2,221,NOT
9090,111.0,1225.0,UDP,4,444,NOT
9091,110.5,1260.25,UDP,2,221,NOT
9092,111.0,1225.0,UDP,4,444,NOT
9093,129.0,0.0,UDP,1,129,NOT
9094,110.5,1260.25,UDP,4,442,NOT
9095,99.3333333333,1088.88888889,UDP,6,596,NOT
9096,91.752688172,156.788299225,UDP,93,8533,NOT
9097,1078.13821138,5607.41179192,UDP,984,1060888,NOT
9098,54.0,0.0,UDP,1,54,NOT
9099,84.4814814815,33.755829904,UDP,81,6843,NOT
9100,1077.80254777,5999.51515274,UDP,628,676860,NOT
9101,82.0153846154,22.1689940828,UDP,65,5331,NOT
9102,1074.82075472,8858.70372019,UDP,424,455724,NOT
9103,85.8356164384,128.630512291,UDP,73,6266,NOT
9104,1070.53287197,12939.1070509,UDP,578,618768,NOT
9105,110.5,1260.25,UDP,2,221,NOT
9106,111.0,1225.0,UDP,4,444,NOT
9107,110.5,1260.25,UDP,2,221,NOT
9108,111.0,1225.0,UDP,4,444,NOT
9109,110.5,1260.25,UDP,2,221,NOT
9110,111.0,1225.0,UDP,4,444,NOT
9111,110.5,1260.25,UDP,2,221,NOT
9112,111.0,1225.0,UDP,4,444,NOT
9113,110.5,1260.25,UDP,2,221,NOT
9114,111.0,1225.0,UDP,4,444,NOT
9115,86.8421052632,206.13296398900002,UDP,38,3300,NOT
9116,981.0,88525.0,UDP,28,27468,NOT
9117,87.3333333333,259.955555556,UDP,30,2620,NOT
9118,999.3913043480001,75272.1512287,UDP,23,22986,NOT
9119,75.0,0.0,UDP,2,150,NOT
9120,110.5,308.25,UDP,4,442,NOT
9121,179.0,15129.0,UDP,4,716,NOT
9122,135.0,0.0,UDP,1,135,NOT
9123,49.3333333333,3.55555555556,TCP,3,148,NOT
9124,49.3333333333,3.55555555556,TCP,3,148,NOT
9125,40.0,0.0,TCP,3,120,NOT
9126,49.3333333333,3.55555555556,TCP,3,148,NOT
9127,40.0,0.0,TCP,3,120,NOT
9128,49.3333333333,3.55555555556,TCP,3,148,NOT
9129,40.0,0.0,TCP,2,80,NOT
9130,105.0,0.0,UDP,1,105,NOT
9131,495.0,0.0,UDP,1,495,NOT
9132,48.0,0.0,TCP,6,288,BOT
9133,48.0,0.0,TCP,6,288,BOT
9134,48.0,0.0,TCP,6,288,BOT
9135,48.0,0.0,TCP,6,288,BOT
9136,87.6875,23499.5898438,TCP,16,1403,NOT
9137,56.3333333333,258.555555556,TCP,12,676,NOT
9138,88.4375,24240.9960938,TCP,16,1415,NOT
9139,56.3333333333,258.555555556,TCP,12,676,NOT
9140,96.5625,35364.3710938,TCP,16,1545,NOT
9141,56.3333333333,258.555555556,TCP,12,676,NOT
9142,87.125,22764.609375,TCP,16,1394,NOT
9143,56.3333333333,258.555555556,TCP,12,676,NOT
9144,93.0,4.0,UDP,2,186,NOT
9145,85.4920634921,116.53565129799999,UDP,63,5386,NOT
9146,1068.34297521,14609.307987799999,UDP,484,517078,NOT
9147,75.0,0.0,UDP,2,150,NOT
9148,89.5804195804,114.607169055,UDP,143,12810,NOT
9149,1079.98328691,3849.81587666,UDP,1436,1550856,NOT
9150,86.1153846154,98.40976331360001,UDP,78,6717,NOT
9151,1074.84444444,8728.08691358,UDP,630,677152,NOT
9152,135.0,0.0,UDP,1,135,NOT
9153,75.0,0.0,UDP,2,150,NOT
9154,90.57142857139999,535.3877551019999,UDP,7,634,NOT
9155,939.8,117993.96,UDP,40,37592,NOT
9156,110.5,1260.25,UDP,2,221,NOT
9157,111.0,1225.0,UDP,4,444,NOT
9158,84.59677419350001,71.5309573361,UDP,62,5245,NOT
9159,1071.125,12225.984375,UDP,448,479864,NOT
9160,135.0,0.0,UDP,1,135,NOT
9161,135.0,0.0,UDP,1,135,NOT
9162,131.0,0.0,QUIC,1,131,NOT
9163,326.0,0.0,QUIC,2,652,NOT
9164,135.0,0.0,UDP,1,135,NOT
9165,110.5,1260.25,UDP,2,221,NOT
9166,111.0,1225.0,UDP,4,444,NOT
9167,131.0,0.0,UDP,1,131,NOT
9168,326.0,0.0,UDP,2,652,NOT
9169,131.0,0.0,UDP,1,131,NOT
9170,326.0,0.0,UDP,2,652,NOT
9171,122.333333333,1120.22222222,UDP,3,367,NOT
9172,111.0,1225.0,UDP,4,444,NOT
9173,135.0,0.0,UDP,1,135,NOT
9174,110.5,1260.25,UDP,2,221,NOT
9175,111.0,1225.0,UDP,4,444,NOT
9176,135.0,0.0,UDP,1,135,NOT
9177,131.0,0.0,UDP,1,131,NOT
9178,326.0,0.0,UDP,2,652,NOT
9179,131.0,0.0,UDP,1,131,NOT
9180,326.0,0.0,UDP,2,652,NOT
9181,104.666666667,274.88888888900004,UDP,3,314,NOT
9182,179.0,15129.0,UDP,2,358,NOT
9183,110.5,1260.25,UDP,2,221,NOT
9184,111.0,1225.0,UDP,4,444,NOT
9185,131.0,0.0,UDP,1,131,NOT
9186,326.0,0.0,UDP,2,652,NOT
9187,131.0,0.0,UDP,1,131,NOT
9188,326.0,0.0,UDP,2,652,NOT
9189,131.0,0.0,UDP,1,131,NOT
